document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,This Contract may not be modified in whole or in part except by mutual written agreement.,This Contract,other,management,may,True,passive,plain,prohibition,prohibition,True,0.3,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,"such provision or application shall not be deemed valid and subsisting except to the extent permitted by law,",such provision or application,other,management,shall,True,passive,plain,prohibition,prohibition,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,all other provisions or applications shall continue in full force and effect.,all other provisions or applications,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,The parties shall either immediately meet to reopen negotiations on that provision or application or mutually agree to deal with the matter in subsequent negotiations.,The parties,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,"The agreements in this Contract shall supersede any rules, regulations, or practices of the Board which are contrary to or inconsistent with the terms recorded herein.",The agreements in this Contract,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,"There shall be two official signed copies of the final ratified Contract, one to be retained by each of the parties.",There,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,Existential 'there' construction.
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,"The Board agrees to print one thousand five hundred (1,500) copies of the current Contract for distribution to new hires.",The Board,management,worker,,False,active,plain,other,obligation,False,0.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,A link will be provided to all employees during pre-planning each school year.,A link,other,worker,will,False,passive,rights_passive,right,obligation,False,0.9,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,The Association will be provided 500 copies of the full contract each year.,The Association,management,worker,will,False,passive,rights_passive,right,right,True,0.9,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,"up to eleven members of the Association’s bargaining team shall be granted release time for travel, caucusing, and attendance at bargaining sessions.",up to eleven members of the Association’s bargaining team,management,worker,shall,False,passive,rights_passive,right,right,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,The parties shall mutually agree on parameters to release from duty Association team members following bargaining sessions which extend late.,The parties,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,Equal numbers of CTA members and District personnel shall be part of collective bargaining meetings.,Equal numbers of CTA members and District personnel,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,Either party may bring consultants and/or subject matter experts outside of each respective bargaining committee to a bargaining session.,Either party,other,worker,may,False,active,plain,permission,permission,True,0.3,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,"Tentative agreements shall be reduced to writing and submitted for ratification, within an agreed upon time, to the employees and to the Board.",Tentative agreements,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,Failure to ratify tentative agreements shall make such tentative agreements null and void.,Failure to ratify tentative agreements,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,3,The parties may agree to submit packages of tentative agreements for ratification to the employees and the Board at any time.,The parties,other,worker,may,False,active,plain,permission,permission,True,0.3,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"If impasse is declared, the parties shall meet to review any pending tentative agreements unrelated to the impasse and to consider their submission for ratification as outlined in Section 1. above, prior to a special master hearing and prior to a public hearing.",the parties,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"Under these circumstances, the parties are authorized to enter into a settlement agreement or memorandum of understanding expressing these interpretations or modifications of this agreement.",the parties,other,management,,False,passive,permission_verb,permission,permission,True,0.85,other,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"If such are entered into during the term of this Contract, they will remain in effect until expiration of the Contract, until superseded by the Contract, or until mutually withdrawn or agreed by the parties.",they,other,management,will,False,active,plain,obligation,obligation,True,0.9,other,True,Subject 'they' refers to settlement agreements/MOUs.
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"The parties agree to continue a joint Fringe Benefits Committee to discuss current insurance coverages, review alternatives to the current coverages, and recommend improvements in the current coverages relative to benefits and cost.",The parties,other,worker,,False,active,plain,other,other,True,0.0,benefits,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"Discussions shall include co-payments, co-insurance, deductibles, out-of-pocket maximums, annual employee premium increases over 10% and all items outlined in Appendix C.",Discussions,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,benefits,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"In addition, the Committee will review and recommend changes in third party administrators and PPO providers, participate in the development of specifications for insurance benefit programs and other contracts prior to their being released for bid, and review bids prior to the time of awarding contracts.",the Committee,other,worker,will,False,active,plain,obligation,obligation,True,0.9,benefits,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"If any products after being offered for three consecutive years (including the introductory year) has less than 5% participation of benefited employees, the product will be discontinued subject to the approval of the Fringe Benefits Committee.",the product,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,benefits,True,Passive; implicit agent is management.
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,Employees enrolled in any discontinued product will be assisted in making a transition during a six month notification period (in the third year).,Employees enrolled in any discontinued product,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,benefits,True,Passive; implicit agent is management.
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,4,"If a product has less than 5% participation, but saves both the district and the employee money, it will be continued (i.e. Flexible Spending Account (FSA).",it,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,benefits,True,Passive; implicit agent is management. Text truncated at parenthesis.
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"If a product is available in the market place on an individual basis at a comparable cost and benefit structure, it will not be offered by the District.",it,management,worker,will,True,passive,plain,prohibition,prohibition,True,0.9,benefits,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"The joint Fringe Benefits Committee shall be comprised of equal representatives from the Association, the Board, and each of the other recognized bargaining agents within the District.",The joint Fringe Benefits Committee,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,benefits,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"The joint Fringe Benefits Committee may submit proposed changes in the insurance package to the Superintendent for analysis of both program input and cost, for future use in bargaining.",The joint Fringe Benefits Committee,other,worker,may,False,active,plain,permission,permission,True,0.3,benefits,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,The joint Fringe Benefits Committee shall have no power or authority to agree to any changes in insurance that would require negotiations.,The joint Fringe Benefits Committee,other,management,shall,True,active,prohibition_verb,permission,permission,True,1.0,benefits,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"Any changes to the insurance program which are not subject to bargaining but must be approved by the Board, shall require at least a 30-day prior notice to the Committee.",Any changes to the insurance program which are not subject to bargaining but must be approved by the Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,benefits,True,Operative verb 'shall require' is affirmative despite negative relative clause.
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"The parties agree to continue the Joint Safety Committee to review current safety rules and practices at the various work-sites, to provide a vehicle for the handling of complaints, and to determine additional ways for enhancing safety conditions.",The parties,other,worker,,False,active,plain,other,other,True,0.0,safety_and_working_conditions,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,This committee shall meet as needed by mutual agreement of the parties.,This committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"S/he shall have no power to rule on the substantive reasons of the Board not to reemploy an annual contract teacher, placement of an annual contract teacher on a fourth year of annual contract, or the decision not to continue any teacher in any extracurricular activity, provided that said reason does not amount to a violation, misinterpretation, or misapplication of this Contract.",S/he,other,management,shall,True,active,prohibition_verb,permission,permission,True,1.0,job_security,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"The arbitrator, however, shall have the power to rule on the procedural violations of the above.","The arbitrator, however",other,worker,shall,False,active,plain,obligation,permission,False,1.0,job_security,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"S/he shall have no power to rule on an alleged violation, misinterpretation, or misapplication of School Board policy, provided that there was no violation, misinterpretation, or misapplication of this Contract.",S/he,other,management,shall,True,active,prohibition_verb,permission,permission,True,1.0,job_security,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,5,"Duly authorized representatives of the Association shall be permitted to meet with employees, subject to the following:",Duly authorized representatives of the Association,management,worker,shall,False,passive,permission_verb,permission,permission,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,The representative(s) shall check in and out at the work location upon arrival and departure.,The representative(s),worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,Visits with employees at their work location shall not be permitted during student contact time or during a period of assigned duty.,Visits with employees at their work location,management,management,shall,True,passive,prohibition_verb,permission,prohibition,False,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,Visits with individual teachers shall not require prior notice.,Visits with individual teachers,management,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,The administrator will facilitate the visit by assigning a reasonable location for the Association representative to confer with employees.,The administrator,management,worker,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,The location should provide a reasonable degree of privacy so that the union and employee(s) may speak confidentially.,The location,other,worker,should,False,active,plain,obligation,obligation,True,0.7,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"Further, when reasonably possible such location should not be adjacent to the administration offices.",such location,other,worker,should,True,active,plain,prohibition,prohibition,True,0.7,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"Upon request, the representative(s) shall have his/her presence announced by the posting of a notice and/or over the intercom system, outside the student day.",the representative(s),worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"Such announcement shall include the location and time of the visit,",Such announcement,other,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,and may be made by either the administrator or the site Association representative.,Such announcement,management,worker,may,False,passive,permission_verb,permission,permission,True,0.3,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"The Association, with the administrator’s consent, shall be permitted to use a work location’s facilities for holding meetings which include employees from other work locations, provided such meetings are held outside the employee duty day and the Association bears the actual cost of such meetings at the lowest cost category.",The Association,worker,worker,shall,False,active,permission_verb,permission,permission,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"At the beginning of each school year, the Association will be provided a mutually agreeable time on the agenda during the district-wide orientation to speak to new employees.",the Association,management,worker,will,False,passive,rights_passive,right,right,True,0.9,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"If new employee orientation(s) are held during the school year, the Association will be notified at least two (2) weeks prior to the opening session(s) of the orientation(s).",the Association,management,worker,will,False,passive,rights_passive,right,right,True,0.9,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"Subsequently, the District will receive notification from the Association one (1) week prior with their intent to attend the orientation session.",the District,management,management,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,The CTA President/designee will be given the same opportunity to speak to new employees as at the district- wide orientation.,The CTA President/designee,management,worker,will,False,passive,rights_passive,right,right,True,0.9,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,"Upon conclusion of any faculty meeting, the site Association Representative shall be given the opportunity to make announcements relating to Association business.",the site Association Representative,management,worker,shall,False,passive,rights_passive,right,right,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,Continued attendance by employees shall be voluntary.,Continued attendance by employees,other,worker,shall,False,active,plain,obligation,right,False,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,6,Once a month the site Association Representative(s) shall be given the opportunity to ho,the site Association Representative(s),management,worker,shall,False,passive,rights_passive,right,right,True,1.0,teacher_rights_and_conduct,True,Truncated at end of chunk.
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,the site Association Representative shall be given the opportunity to make announcements relating to Association business.,the site Association Representative,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,the site Association Representative(s) shall be given the opportunity to hold a meeting during non-student contact time of all instructional personnel at a school site to make announcements relating to Association business.,the site Association Representative(s),worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,Attendance by employees shall be voluntary.,Attendance by employees,other,worker,shall,False,active,plain,obligation,right,False,1.0,teacher_rights_and_conduct,True,describes attendance status
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The site Association Representative(s) shall be given an opportunity to send an Association-approved email message related to Association business to all instructional personnel at a school site.,The site Association Representative(s),worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The site Association Representative may use the work location’s facilities for the purpose of conducting professional meetings during non-student contact times.,The site Association Representative,worker,worker,may,False,active,plain,permission,permission,True,0.3,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,Such meetings shall be arranged in advance with the administrator,Such meetings,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,Such meetings shall not be unreasonably denied.,Such meetings,management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,the transfer or changes shall be reviewed by the CTA President and the Superintendent or their designee.,the transfer or changes,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,transfers,True,conditional clause omitted per instructions
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The site Association representative must request such a review in writing.,The site Association representative,worker,worker,must,False,active,plain,obligation,obligation,True,1.0,transfers,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The site Association representative must submit the request to the Association within ten (10) days of the transfer or change.,The site Association representative,worker,worker,must,False,active,plain,obligation,obligation,True,1.0,transfers,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The Association will provide each site administrator the name of the CTA Association Representative at his/her school within six weeks of the beginning of each school year.,The Association,worker,worker,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,Notification will be given of any changes throughout the year.,Notification,worker,worker,will,False,passive,rights_passive,right,obligation,False,0.9,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The Association shall provide and maintain a current list of site Associations Representatives.,The Association,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The Association shall provide such a list and updates to the Human Resources Department designee(s).,The Association,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,The site Association Representative and the Administrator may meet monthly to discuss implementation of the contract and issued within the work location.,The site Association Representative and the Administrator,other,worker,may,False,active,plain,permission,permission,True,0.3,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,the challenging organization shall be granted no greater access rights than the Association.,the challenging organization,other,worker,shall,False,passive,rights_passive,right,prohibition,False,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,"The Association shall have the exclusive right to bulletin board space of at least nine square feet for the purpose of posting materials related to Association business, such as newsletters, Association programs, training, meeting notices and committee reports.",The Association,worker,worker,shall,False,active,plain,obligation,right,False,1.0,teacher_rights_and_conduct,True,
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,7,"The Association may, at its own expense, provide an additional bulletin board for its exclusive use subject to the provisions contained in this Secti",The Association,worker,worker,may,False,active,plain,permission,permission,True,0.3,teacher_rights_and_conduct,True,text truncated at end of chunk
orange_county_public_schools__orange_contract_23_24_edition_of_21_24_cba__da0cc308,Orange_Contract_23-24_edition_of_21-24_CBA.pdf,Orange County Public Schools,8,"The Association may, at its own expense, provide an additional bulletin board for its exclusive use subject to the provisions contained in this Section.",The Association,worker,worker,may,False,active,plain,permission,permission,True,0.3,teacher_rights_and_conduct,True,
