document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_salary_schedule_002,compensation,What year or years does the salary schedule cover?,"Not specified; document states it governs pay during the term of the agreement, with step movement tied to the preceding school year.","The parties agree that the language ratified on the attached Appendix , shall govern the payment of teachers during the term of this agreement to include step movement if any.",62,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,"yes; teachers must have worked ninety-nine (99) or more days in Duval County during the preceding school year to advance one step, subject to approval.","If step movement is approved, teachers who have worked ninety-nine (99) or more days in Duval County during the preceding school year will be advanced one (1) step in the appropriate column.",62,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,"yes; maximum of 10 years initially, increased to 15 years retroactive to 00-01 and effective 01-02; includes combined teaching/other creditable experience, military (1 yr per 12 mo continuous, max 4 yrs), and DTU staff (max 10 yrs); requires 4-year degree prior to experience and HR verification.","For new employees with no prior Duval experience, credit for combined teaching and other creditable experience may be allowed up to a maximum of ten (10) years... up to a maximum of fifteen (15) years. Active military service experience may be allowed at a rate of one (1) year for each twelve (12) months continuous service up to a maximum of four( 4) years... Teaching experience may be granted only if the teacher had earned a four-year degree prior to the experience.",62-63,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",yes; Performance Pay schedule in Appendix C,Teachers who qualify for performance pay shall be paid in accordance with the Performance Pay schedule in Appendix C.,65,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,"Teachers must receive a satisfactory or higher annual evaluation on the ""Professional Growth of Teacher"" instrument.","""The teacher received a satisfactory or higher annual evaluation on the 'Professional Growth of Teacher' instrument.""",94,medium,Page 94 is outside the provided document excerpt. Answer retained based on explicit Stage 1 quote.
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,APPENDIX B - SALARY-SUPPLEMENT SCHEDULE,87,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",yes,Individual salary incentives (supplements) for each satisfactory teacher at schools rated as low “D” or “F” will be provided if school grade designations are increased by one letter grade. Additional individual salary incentives will be made available to each satisfactory teacher who qualifies based on specific criteria established by the Performance Pay Committee.,61,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,not_discussed,,not_discussed,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,not_discussed,,not_discussed,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_discussed,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,Active military service experience may be allowed at a rate of one (1) year for each twelve (12) months continuous service up to a maximum of four( 4) years.,62,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,"$2,625","10 1965 B National Board Certification $2,625 Y",90,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes,The Employer agrees to provide members of the bargaining unit with the group hospitalization insurance program as approved by the Duval County School Board.,71,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,$250 flexible benefit contribution per employee,The Employer shall contribute $250 on behalf of each employee toward the purchase of an option(s) from the flexible benefit package.,71,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",yes,"In the case where two (2) married employees are retired from the School Board, one (1) retiree may carry the spouse as a dependent on the health plan",73,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,group hospitalization insurance program; self funded health care program; flexible benefit package,The Employer agrees to provide members of the bargaining unit with the group hospitalization insurance program as approved by the Duval County School Board. The DCPS Risk Management Office will be the administrator for a “self funded” health care program using a third party administrator to administer all claims related issues and program operations.,71,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes,"The flexible benefit package shall include options such as health coverage, life, dental, income protection, flexible spending accounts, and optical.",71,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes,"The flexible benefit package shall include options such as health coverage, life, dental, income protection, flexible spending accounts, and optical.",71,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,"The Employer agrees to provide employees with basic life insurance coverage consisting of a $10,000 life insurance policy with a $10,000 accidental death and dismemberment insurance rider. Employees shall have the option to purchase, at their cost, supplemental life insurance coverage up to three times their annual salary",72,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"Teachers on leave without pay shall have the option to continue, at their own expense, insurance or similar benefits to which he or she would normally be entitled.",55,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,The Employer agrees to make available group plans for health insurance (including HMOs if available in the group benefit package offered by the Employer) and life insurance for employees retired under any Florida or local Retirement Plan.,72,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,"4 days initially, plus 1 per month",An employee employed on a full-time basis shall be entitled to four days of sick leave as of the first day of employment of each contract year and shall thereafter earn one day of sick leave for each month of employment,48,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accumulates/carry over; no limit,Such sick leave shall be cumulative from year to year; provided that there shall be no limit on the number of days of sick leave an employee may accrue.,48-49,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,Sick leave will be granted during a genuine illness of an employee covered by this Agreement or the serious illness of a member of his/her immediate family.,48,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,6,A member of the bargaining unit may be absent six (6) days each school year for personal reasons,50,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,"Noncumulative; no undue hardship; advance notice if preceding/following holiday/nonworkday; on in-service days only for religious holidays, weddings, or bereavement; only personal business explanation required","leave for personal reasons shall be noncumulative and shall not create an undue hardship for a particular school. However, when personal leave with pay is requested a day preceding or following a holiday or a nonworkday for members of the bargaining unit, the leave will be requested in advance except for emergencies. On early release or other in service days (see Article VI E 3), personal leave will be allowed only for religious holidays, weddings, or bereavement. Except as indicated herein, the only explanation required for using personal leave with pay shall be personal business.",50,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",no,leave for personal reasons shall be noncumulative,50,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,"Employees requesting leave of absence due to adoption may apply for personal leave with pay or personal leave without pay by submitting written proof of adoption, or, in cases where the child is ill, for sick leave.",52,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,Employees requesting leave of absence due to pregnancy/maternity may apply for sick leave by submitting a statement from their physician that they are physically unable to work or they may elect to apply for health leave.,52,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"Employees requesting leave of absence due to adoption may apply for personal leave with pay or personal leave without pay by submitting written proof of adoption, or, in cases where the child is ill, for sick leave.",52,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,Employees returning at the end of approved Family Medical Leave but prior to the end of the school year shall be returned to the same position.,48,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"Employees shall notify the Employer of their absence as soon as possible by calling the automated substitute system, which shall fulfill the responsibility of the Employee. In the event of a planned absence, the Employee may register within the automated system up to 30 days in advance of that absence.",35,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,196 days,"The employee work year, except for psychologists and 11 and 12 month employees, shall be one hundred ninety-six (196) days",27,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,Seven and one-third hours including lunch on campus for 180 student-contact days; seven hours on campus for all other workdays,"For the 180 student-contact days, the employee workday shall be seven and one-third hours, including lunch time on campus... All other workdays shall consist of seven hours on campus.",27,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,"The schedule must include planning time for each teacher in accordance with the following requirements... The school day shall be scheduled so as to normally provide all classroom teachers 40 minutes for professional activities before the student day begins... In secondary schools that have an A/B schedule with 90 minute periods, each teacher... shall be provided four 90 minute planning periods each week",36-37,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,Elementary: 40 minutes daily before the student day. Secondary (A/B schedule): four 90-minute periods weekly.,"The school day shall be scheduled so as to normally provide all classroom teachers 40 minutes for professional activities before the student day begins... In secondary schools that have an A/B schedule with 90 minute periods, each teacher... shall be provided four 90 minute planning periods each week",36-37,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"Elementary teachers shall not be required, except as part of a professional development plan, to accompany their students during periods when the students are being taught by a certified resource teacher... Such periods shall be used for professional activities... pre and post planning time shall be reserved for teacher- initiated individual and group planning.",36-37,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,A daily lunch period free from assignment shall be provided for all regular full-time employees... The lunch period free from assignment shall be guaranteed to each employee except in the case of a clear and definite emergency.,28,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,30,"Every effort will be made to provide a thirty (30)-minute employee lunch period; however, the length of the lunch period free from assignment shall be no less than that provided to students in the employee's assigned school.",28,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,Employees may be required to attend up to twelve (12) faculty or in-service meetings each contract year; the total time for all such meetings shall not exceed eighteen (18) hours of employee time per contract year.,29,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"If a teacher of exceptional students in required by the principal to accompany the class to lunch, and remain with the class during the students' lunch period, the teacher shall be given a thirty-minute duty-free lunch.",35,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,"Every effort shall be made at the beginning of the school year or semester to provide for an equitable distribution of regular education students on any grade level or specialized area in the elementary schools and by subject and level in the secondary schools with respect to class size, discipline history, and ability levels.",30,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,yes,"The Employer standards, procedures, and forms for evaluation of a teacher are cited in the Collaborative Assessment System for Teachers (CAST), which is the agreed upon evaluation tool for teachers.",39,high,Revised from 'no' to 'yes'. Article VII.A.1 explicitly states that the Employer's standards and procedures for evaluation are cited in the CAST manual.
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",CAST evaluation system,"The Employer standards, procedures, and forms for evaluation of a teacher are cited in the Collaborative Assessment System for Teachers (CAST), which is the agreed upon evaluation tool for teachers.",39,high,Updated evidence to Article VII.A.1 for more complete context.
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"Effective, Unsatisfactory, Principal Evaluation score of 60 or greater","All teachers placed in a summer academic program must have at least an overall Effective evaluation for the current year. If final summative evaluations are not available, eligible teachers must have a Principal Evaluation score of 60 or greater and not have an Unsatisfactory rating in Domain 3, Instruction.",31,medium,Preserved specific rating categories as explicitly stated. Note that these are mentioned in the context of summer-school assignment criteria (Article VI K.2).
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",not_discussed,,not_applicable,high,
