document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,13,The district will identify and invest in the continuous development of leaders who will inspire and support others to improve student achievement.,The district,management,management,will,False,active,plain,obligation,obligation,True,0.9,professional_development,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,13,"The district will foster a culture of trust by providing accurate, timely, and interactive communication to all stakeholders and by encouraging parents and the community at-large to be involved in our schools.",The district,management,management,will,False,active,plain,obligation,obligation,True,0.9,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,16,"Between 3:30-5:00 a.m., district personnel drive all areas of the district to evaluate road and bridge conditions.",district personnel,management,management,,False,active,plain,other,other,True,0.0,safety_and_working_conditions,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,16,The district consults with the Emergency Management Service,The district,management,management,,False,active,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,16,and monitors forecasts from the National Weather Bureau and local radio and television stations.,The district,management,management,,False,active,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,monitors forecasts from the National Weather Bureau and local radio and television stations.,[The district],management,management,,False,active,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,Cypress-Fairbanks Police Department employees monitor road conditions,Cypress-Fairbanks Police Department employees,management,management,,False,active,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,a report is given to the superintendent.,a report,management,management,,False,passive,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,Superintendent confers with superintendents of surrounding school districts.,Superintendent,management,management,,False,active,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,"After evaluating all information, the superintendent makes a decision by 5:30 a.m.",the superintendent,management,management,,False,active,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,Automated calls will be placed to student and employee emergency contact numbers beginning at 5:30 a.m.,Automated calls,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,safety_and_working_conditions,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,Email and text messages will be sent at the same time to those with information on file.,Email and text messages,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,safety_and_working_conditions,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,Employees should update contact information in the Employee Access Center.,Employees,worker,management,should,False,active,plain,obligation,obligation,True,0.7,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,"Information will be posted to the district website, Facebook and Twitter",Information,management,management,will,False,passive,plain,obligation,obligation,True,0.9,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,sent to local media.,[Information],management,management,will,False,passive,plain,obligation,obligation,True,0.9,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,"Information is also posted on the district website www.cfisd.net, and Comcast cable channel 16 (CFTV)",Information,management,management,,False,passive,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,17,Employees are encouraged to monitor these TV and radio stations.,Employees,management,management,,False,passive,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,18,Full time employees are generally expected to work eight-hour duty days.,Full time employees,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,workload,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,18,"Professional staff (exempt personnel in accordance with the Fair Labor Standards Act) such as central office administrators, directors, coordinators, supervisors, and special education support staff are expected to report for duty for at least eight hours each day, excluding a lunch break.","Professional staff (exempt personnel in accordance with the Fair Labor Standards Act) such as central office administrators, directors, coordinators, supervisors, and special education support staff",worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,workload,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,18,"Paraprofessional support staff (non-exempt personnel in accordance with the Fair Labor Standards Act) are expected to report for duty for eight hours each day, excluding a non-paid lunch break.",Paraprofessional support staff (non-exempt personnel in accordance with the Fair Labor Standards Act),worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,workload,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,18,"Professional campus staff (exempt personnel in accordance with the Fair Labor Standards Act) such as campus principals, associate principals, assistant principals, directors of instruction, counselors, campus athletic coordinators, and diagnosticians are expected to report for duty for at least eight hours each day excluding a 30-minute lunch break.","Professional campus staff (exempt personnel in accordance with the Fair Labor Standards Act) such as campus principals, associate principals, assistant principals, directors of instruction, counselors, campus athletic coordinators, and diagnosticians",worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,workload,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,18,Campus administration schedules may vary because of staggered starting times and job responsibilities,Campus administration schedules,other,management,may,False,active,plain,permission,permission,True,0.3,other,True,Inanimate subject; descriptive of scheduling flexibility.
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,19,"assistant principals, directors of instruction, counselors, campus athletic coordinators, and diagnosticians are expected to report for duty for at least eight hours each day excluding a 30-minute lunch break.","assistant principals, directors of instruction, counselors, campus athletic coordinators, and diagnosticians",worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,workload,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,19,"Campus administration schedules may vary because of staggered starting times and job responsibilities, so long as all employees listed are scheduled for a minimum eight-hour duty day.",Campus administration schedules,other,management,may,False,active,plain,permission,permission,True,0.3,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,19,"Non-instructional paraprofessional support staff (non-exempt personnel in accordance with the Fair Labor Standards Act) such as secretaries and technical assistants are expected to report for duty for eight hours each day, excluding a 30-minute non-paid lunch break.",Non-instructional paraprofessional support staff (non-exempt personnel in accordance with the Fair Labor Standards Act) such as secretaries and technical assistants,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,workload,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,19,"Professional campus staff (exempt personnel in accordance with the Fair Labor Standards Act) such as teachers, nurses, media specialists, and athletic trainers are expected to report for duty for at least eight hours each day including a 30-minute lunch break.","Professional campus staff (exempt personnel in accordance with the Fair Labor Standards Act) such as teachers, nurses, media specialists, and athletic trainers",worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,workload,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,19,teachers may be expected to perform work outside the normal “teacher hours” as necessary.,teachers,worker,management,may,False,active,plain,permission,permission,True,0.3,workload,True,subject carried over from preceding clause
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,43,"There is no place or time in our district for any form of discrimination, whether based on race, national origin, religion, gender, or age.",no place or time in our district,management,worker,,True,active,prohibition_verb,permission,prohibition,False,0.85,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,43,"In addition intimidation, harassment, or abuse in any form will not be tolerated.","intimidation, harassment, or abuse in any form",management,worker,will,True,passive,prohibition_verb,permission,prohibition,False,0.9,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,"All reports of alleged acts of discrimination, harassment, abuse, or intimidation that are made directly by an employee to a supervisor will be carefully investigated, according to district policy and law, and responded to by the appropriate supervisor or administrator.","All reports of alleged acts of discrimination, harassment, abuse, or intimidation that are made directly by an employee to a supervisor",worker,worker,will,False,passive,plain,obligation,obligation,True,0.9,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,Personnel matters are handled with the strictest confidentiality.,Personnel matters,management,worker,,False,passive,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,"With certain exceptions listed below, the district shall adhere to a policy of equal employment opportunities for all employees.",the district,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,"The Cypress-Fairbanks Independent School District operates all of its educational programs without discrimination on the basis of race, national origin, religion, gender, age, or disability.",The Cypress-Fairbanks Independent School District,management,worker,,False,active,plain,other,other,True,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,The district shall not fail or refuse to hire or discharge,The district,management,worker,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,"nor shall it otherwise discriminate against any individual with respect to compensation, terms, conditions, privileges or employment based on an individual's race, color, religion, sex, national origin, disability, or age.",it,management,worker,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,"Further, the district shall not, on the basis of race, color, religion, sex, national origin, disability, or age limit, segregate or classify its employees, or applicants for employment in any way that would deprive or tend to deprive any individual of employment opportunities, or otherwise adversely affect the individual's status as an employee.",the district,management,worker,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,44,"As an exception to the policy stated above, the Board may employ an individual on the basis of the individual's religion, sex, national origin or age in these certain instan",the Board,management,management,may,False,active,permission_verb,permission,permission,True,0.3,other,True,truncated at end of chunk
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,"the Board may employ an individual on the basis of the individual's religion, sex, national origin or age in these certain instances where religion, sex, national origin or age is a bona fide occupational qualification reasonably necessary to the normal operation of the educational program.",the Board,management,management,may,False,active,plain,permission,permission,True,0.3,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,"No qualified disabled person shall, on the basis of a disability, be subject to discrimination in employment with the district.",No qualified disabled person,management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,"Employees shall be courteous to one another and the public, working together in a cooperative spirit to serve the best interests of the district.",Employees,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,All professional employees shall be expected to adhere to the standards of conduct set out in the “Code of Ethics and Standard Practices for Texas Educators.”,All professional employees,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,Professional employees shall also be expected to comply with the standards of conduct set forth in this Employee Handbook.,Professional employees,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,All district paraprofessionals shall be expected to adhere to the standards of conduct set out in the “Standards of Conduct and Ethics for Paraprofessionals” [See DH-R-1] and this Employee Handbook.,All district paraprofessionals,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,All district hourly wage employees shall be expected to adhere to the standards of conduct set out in the Working Agreement and this Employee Handbook.,All district hourly wage employees,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,"Employees of the Cypress-Fairbanks Independent School District shall be subject to and shall comply with all state and federal laws, district policies, procedures, administrative directives, rules and regulations that are in effect at the time of their employment or that may become effective during their employment.",Employees of the Cypress-Fairbanks Independent School District,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,All district employees have the responsibility to protect district assets,All district employees,worker,management,,False,active,plain,other,obligation,False,0.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,"and shall be expected to be alert to the potential for theft of property, theft of services, theft of anything of value, fraud, misappropriation or financial impropriety.",All district employees,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,"Any employee who knows or has reason to know of or suspect an occurrence of fraud, misappropriation, financial impropriety, or covered activity shall immediately notify his/her supervisor.","Any employee who knows or has reason to know of or suspect an occurrence of fraud, misappropriation, financial impropriety, or covered activity",worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,45,"If the employee has reason to believe that the supervisor may be involved, the employee shall immediately notify his/her Associate Superintendent or the Legal Services Office.",the employee,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,the employee shall immediately notify his/her Associate Superintendent or the Legal Services Office.,the employee,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,makes reasonable accommodations for the needs of employees who express breast milk.,The district,management,worker,,False,active,plain,other,obligation,False,0.0,safety_and_working_conditions,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,"A place, other than a multiple user bathroom, that is shielded from view and free from intrusion from other employees and the public where the employee can express breast milk will be provided.","A place, other than a multiple user bathroom, that is shielded from view and free from intrusion from other employees and the public where the employee can express breast milk",management,worker,can,False,passive,rights_passive,right,obligation,False,0.3,safety_and_working_conditions,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,A reasonable amount of break time will be provided when the employee has a need to express milk.,A reasonable amount of break time,management,worker,will,False,passive,rights_passive,right,obligation,False,0.9,safety_and_working_conditions,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,Employees should meet with their supervisors to discuss their needs and arrange break times.,Employees,worker,worker,should,False,active,obligation_verb,obligation,obligation,True,0.7,safety_and_working_conditions,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,"An employee shall not engage in prohibited harassment, including sexual harassment, of other employees (see DIA) or students (see FFH and FFG regarding child abuse and neglect).",An employee,worker,management,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,"While acting in the course of employment, an employee shall not engage in prohibited harassment, including sexual harassment of other persons, including Board members, vendors, contractors, volunteers, or parents.",an employee,worker,management,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,An employee shall report child abuse or neglect as required by law.,An employee,worker,management,shall,False,active,obligation_verb,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,"The district prohibits sexual harassment and harassment based on a person’s race, color, gender, national origin, disability, religion, or age.",The district,management,worker,,False,active,prohibition_verb,prohibition,prohibition,True,0.85,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,Employee shall not tolerate harassment of others,Employee,worker,management,shall,True,active,prohibition_verb,permission,prohibition,False,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,46,and shall make reports as required at reporting procedures below.,Employee,worker,management,shall,False,active,obligation_verb,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,47,An employee who believes he or she has experienced prohibited harassment should immediately report the alleged acts to his or her supervisor or campus principal or an appropriate person designated below.,An employee who believes he or she has experienced prohibited harassment,worker,worker,should,False,active,plain,obligation,obligation,True,0.7,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,47,Any district employee with supervisory authority who receives notice that another employee has or may have experienced prohibited harassment is required to immediately report the alleged acts and take whatever other steps are required by this policy.,Any district employee with supervisory authority who receives notice that another employee has or may have experienced prohibited harassment,management,worker,may,False,active,obligation_verb,obligation,obligation,True,0.3,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,47,Any other person who knows or believes that a district employee has experienced harassment should immediately report the alleged acts to his or her supervisor or campus principal or the appropriate person designated by this policy.,Any other person who knows or believes that a district employee has experienced harassment,other,worker,should,False,active,plain,obligation,obligation,True,0.7,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,47,Reports of harassment shall be made as soon as possible after the alleged acts.,Reports of harassment,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,47,A district employee may report harassment to his or her supervisor or campus principal.,A district employee,worker,worker,may,False,active,plain,permission,permission,True,0.3,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,47,A person shall not be required to report harassment to the alleged harasser,A person,management,worker,shall,True,passive,obligation_verb,right,right,True,1.0,teacher_rights_and_conduct,True,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,Cypress–Fairbanks Independent School District,48,A person shall not be required to report harassment to the alleged harasser;,A person,worker,worker,shall,True,passive,obligation_verb,right,right,True,1.0,teacher_rights_and_conduct,True,
