document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_salary_schedule_002,compensation,What year or years does the salary schedule cover?,discussed_unclear,"For 2018-19, the allowance is $1,120.",VI-2,medium,"Original evidence quoted refers to a Catalina Island travel expense allowance, not the salary schedule year. No explicit salary schedule year is stated in the provided text."
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,yes,"A teacher is advanced year by year, until reaching the maximum step on the schedule, provided he/she is under contract a sufficient number of days each year and qualifies for advancement.",B-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,yes,"teachers are allowed credit for previous satisfactory K-12 credentialed teaching experience up to the maximum step on the appropriate column on the salary schedule, excluding career increments.",B-1,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",not_discussed,,not_applicable,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,not_discussed,,not_applicable,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,"2% increase to bargaining unit salary schedules, stipends, and rates of pay for 2018-2019 retroactive to July 1, 2018. An additional one time off schedule payment of 1% for 2018-2019 based on the unit members’ earnings for the 2018-2019 fiscal year.","2% increase to bargaining unit salary schedules, stipends, and rates of pay for 2018-2019 retroactive to July 1, 2018. An additional one time off schedule payment of 1% for 2018-2019 based on the unit members’ earnings for the 2018-2019 fiscal year.",B-1,high,[cross-question]
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"Teachers serving in any of the structured leadership roles identified in this memorandum shall be compensated according to the provisions of Schedule V in the Certificated Non-Management Salary Schedules. In addition to their regular teaching salary, teachers in these positions receive a stipend in the amount indicated in Step C in the Salary Schedule V.",E-1,high,[cross-question]
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",yes,"9. Special Education/Step C ... In addition to their regular teaching salary, teachers in these positions receive a stipend in the amount indicated in Step C in the Salary Schedule V.",E-1/E-2,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",yes,"The positions listed below are Curriculum Leader assignments. ... 1. Science/Step C ... 6. Education Technology Step C ... In addition to their regular teaching salary, teachers in these positions receive a stipend in the amount indicated in Step C in the Salary Schedule V.",E-1,high,[cross-question]
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",yes,"Compensation for Bilingual and Special Education Additional Assignments. Each year for the duration of this Agreement, the District will commit $300,000 for the purpose of compensating bilingual and special education teachers for additional assignments directly related to their area of specialization. To be eligible for this compensation teachers will: • Hold either a Bilingual Crosscultural Language and Academic Development (BCLAD) or Special Education credential; and • Have a current teaching assignment which requires such credential; and receive prior site and PALMS/Special Education Office authorization for additional assignment... Additional assignment as described above will be compensated per Schedule P and will be limited to $1,000 per eligible employee per year.",B-1,high,[recall-recovery]
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",not_discussed,,not_applicable,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,not_discussed,,not_discussed,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,not_discussed,,not_discussed,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_discussed,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,Military Service is credited as prior teaching experience only if the applicant actually taught while in the service in the field for which he/she is to be employed.,B-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,5% of base salary annually,Candidates who achieve National Board Certification shall receive additional annual compensation at a rate of five (5) percent of the base salary.,D-2,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,"yes. Eligible employees: bargaining unit members working 50% or more of a full-time assignment. Plans offered: PPO and HMO (Kaiser Foundation Health Plan, HMO TALB plan).","Bargaining unit employees working fifty (50) percent or more of a full-time assignment as defined in Article V, Section A.11., (exclusive of job sharing, Article V, Section A.14.) are eligible for health, dental, vision, and life insurance benefits as provided in this Article.",VI-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,"District Annual Maximum (DAM) based on 2013 PPO rates, increasing by 3.5% annually; the lowest cost District HMO plan is exempt from this maximum.","The 2013 District annual maximum contribution toward individual unit member insurance premiums for District medical plans for full time employees, employee plus one and family coverage shall be based on the 2013 District PPO rates as adjusted by the cost containment changes. Beginning the 2014 insurance year ... the District shall increase the prior year’s District annual maximum contribution ... by 3.5%. ... The lowest cost District HMO medical plan offered unit members in any given insurance year shall not be subject to the District annual maximum contribution described in Section 2 above.","VI-3, VI-4",high,Updated evidence to explicitly include the 3.5% annual increase and the HMO exemption to fully support the coded answer.
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,Employee pays the cost difference if elected coverage exceeds the District maximum annual contribution via payroll deduction; employees on unpaid leave over 30 days pay a pro-rated portion of premiums.,"In the event the elected coverage in a District insurance program exceeds the above stated District maximum annual contribution, the cost difference shall be paid by the unit member through payroll deduction.",VI-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?","yes. Eligible categories: employee plus one, family, and same-gender domestic partners. Contribution rules: DAM applies to family/employee+one; defaulted dependents can only enroll during open enrollment or within 30 days of qualifying events.","Dependents of employees who, pursuant to paragraph c. above, are defaulted into the designated District group medical plans are not eligible to be enrolled except as follows: (1) During the next open enrollment period; and/or (2) Within thirty (30) days of becoming eligible by virtue of such qualifying events as birth, adoption, marriage or registering of a California Domestic Partnership.",VI-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,"PPO (Comprehensive Major Medical) and HMO (Kaiser Foundation Health Plan, HMO TALB plan)","The District agrees to offer employees medical health benefits that include at least one PPO and two HMO options. Specific providers, plans and plan designs shall be provided to employees annually prior to open enrollment. ... a. Kaiser Foundation Health Plan. ... b. HMO Plan. ... referred as the HMO TALB plan. ... c. PPO. COMPREHENSIVE MAJOR MEDICAL.",VI-5,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes. Available to bargaining unit employees working 50%+ full-time; District Annual Maximum contribution explicitly excludes dental insurance.,"Bargaining unit employees working fifty (50) percent or more of a full-time assignment... are eligible for health, dental, vision, and life insurance benefits as provided in this Article. The District’s annual maximum contribution excludes District dental and vision insurance.",VI-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes. Plan name: Not specified (referred to as 'Vision'). Eligibility: Employees working 50% or more of a full-time assignment. Employer contribution: District's annual maximum contribution excludes District dental and vision insurance.,"Bargaining unit employees working fifty (50) percent or more of a full-time assignment as defined in Article V, Section A.11., (exclusive of job sharing, Article V, Section A.14.) are eligible for health, dental, vision, and life insurance benefits as provided in this Article. / The District’s annual maximum contribution excludes District dental and vision insurance.",VI-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,"Employees whose regular annual salary exceeds fifteen thousand dollars ($15,000) shall be insured for the amount of the annual salary but not to exceed fifty thousand dollars ($50,000); employees whose regular annual salary is fifteen thousand dollars ($15,000) or less shall be insured for fifteen thousand ($15,000).",VI-7,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_applicable,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes. Coverage continues during unpaid leave exceeding 30 calendar days if the employee personally pays a pro-rated share of the premiums based on the portion of the contract year on leave.,Any employee in unpaid leave status for a period in excess of thirty (30) calendar days may continue health and welfare benefit coverage as provided in this Article by personally paying the premiums. The percent of the annual premiums to be paid shall be the same as the percent of the contract year during which the employee is in unpaid leave status.,VI-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?","yes. Retirees eligible after August 31, 2013 receive the same District annual maximum contribution for medical plans as active employees, and applicable health benefit cost containment changes are applied to retirees.","All eligible unit members retiring from the District after August 31, 2013 shall receive the same District annual maximum contribution for District medical plans provided to active unit members. / The District shall apply any health benefit cost containment changes, including plan design changes, implemented for active employees to retirees.",VI-4,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,10.2 days (81.60 hours),For each school year of service every employee employed five (5) days a week (1.00 FTE) shall be entitled to the following leave of absence with full pay for illness or injury ... 182 work day employees: 10.2 days (81.60 hours),VII-4,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?","Yes, accumulates from year to year; no cap stated.","If a certificated employee under contract does not take the full amount of sick leave allowed in any school year, the amount not used is accumulated from year to year, and accrued sick leave is credited toward time served for retirement purposes.",VII-5,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,"Full time unit members shall be entitled to use six (6) days of accrued and available sick leave each school year to attend to an illness of a child, parent, parent in law, spouse, registered domestic partner, grandparent, grandchild, or sibling of the employee.",VII-5,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,7 days (deducted from sick leave),"Every employee shall be permitted to use not more than seven (7) days of sick leave per fiscal year for personal necessity (Education Code, Section 44981)",VII-6,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,Requires notice to site manager by 2:00 p.m. day prior; not approved on days immediately before or after holidays unless 48-hour advance notice and confirmed substitute; limited to specific statutory reasons.,"Every employee shall be permitted to use not more than seven (7) days of sick leave per fiscal year for personal necessity ... (7) Compelling Personal Reasons ... Such absences will not be approved on days immediately before or immediately after a District calendared holiday unless the employee notifies the appropriate manager at least forty-eight (48) hours in advance and provides the job number and the name of the person who has been confirmed to substitute for them. ... Where possible, and with the exception of (8) above, employees shall notify the site manager not later than 2:00 p.m. on the day prior to the workday when leave is to be taken.",VII-6,high,Updated evidence to include the holiday restriction clause to fully support the coded answer.
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",not_discussed,,not_applicable,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,3 (or 5 if funeral is out of state/more than 200 miles one way),not to exceed three (3) days (five [5] days if a funeral is attended out of state or more than two-hundred [200] miles one way is traveled),VII-4,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"Mother, step-mother, father, step-father, grandmother, grandfather, grandchild, spouse, son, son-in-law, daughter, daughter-in-law, brother, brother-in-law, sister, sister-in-law, or any person residing in the immediate household","Members of the immediate family include mother, step-mother, father, step-father, grandmother, grandfather, or grandchild of the employee or of the spouse of the employee or registered domestic partner; and the spouse, son, son-in-law, daughter, daughter-in-law, brother, brother-in-law, sister, sister-in-law, of the employee or of the spouse of the employee; or any person having a principal place of residence in the immediate household of the employee.",VII-4,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",yes,"When a unit member has exhausted all current and accumulated sick leave and continues to be absent on account of parental leave under the California Family Rights Act (Government code § 12945.2), he/she shall be entitled to statutory half pay for the remainder of the 12-workweek period.",VII-9,high,"The quoted evidence explicitly states that employees are entitled to 'statutory half pay' after exhausting sick leave, directly supporting a 'yes' answer. The original 'no' answer was self-contradictory given the evidence. [recall-recovery]"
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Pregnancy-Related Disability Leave. A leave of absence for pregnancy-related disability shall be granted for the period of time that the employee is unable to perform the duties required of her position as certified by her personal physician due to pregnancy, childbirth, or related medical conditions.",VII-8,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,“parental leave” means child-bonding leave within the first 12 months after the birth of the unit member’s child or the placement of a child with the unit member for adoption or foster care.,VII-9,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"Family Medical Leave Act (FMLA)/ California Family Rights Act (CFRA). As provided for in statute; for example, to care for him/herself, a child, parent, or spouse with a serious health condition. ... Eligible employees are entitled to twelve (12) workweeks of FMLA/CFRA leave in a rolling year beginning on the first date leave is taken and counting forward from that date.",VII-3,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"Where possible, and with the exception of (8) above, employees shall notify the site manager not later than 2:00 p.m. on the day prior to the workday when leave is to be taken. ... Such absences will not be approved on days immediately before or immediately after a District calendared holiday unless the employee notifies the appropriate manager at least forty-eight (48) hours in advance and provides the job number and the name of the person who has been confirmed to substitute for them.",VII-6,high,[cross-question]
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,182 actual duty days (204 assigned days),totaling two hundred and four (204) assigned days (one hundred eighty-two [182] actual duty days),V-9,high,"Document text provided is truncated after V-2, but the verbatim Stage 1 evidence directly and unambiguously supports the answer. Preserved per audit guidelines."
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,No fewer than 8 hours total effort per day,such duties are normally expected to involve no fewer than eight (8) hours of total effort each workday for both classroom and non-classroom employees.,V-1,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,"The scheduled preparation period at the secondary level is defined as paid working time for the specific purposes of preparing materials; conferring with students, parents, support staff, and administrators; and other duties subject to assignment by the principal.",V-2,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,40 minutes on designated preparation days (scheduled 35 times/year for grades 1-5),Teachers in Grades 1-5 shall receive a designated preparation time of 40 minutes on dates identified by the District... Scheduled preparation days shall not be changed due to conflicts on the calendar... Preparation periods shall normally be scheduled 35 times a year,V-4,high,"Document text provided is truncated after V-2, but the verbatim Stage 1 evidence directly supports the answer. Preserved per audit guidelines."
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"It may also, if deemed necessary by the immediate site manager, be used for providing replacement services (class coverage) for a temporarily absent unit member.",V-2,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,All unit members shall be entitled to the statutory minimum duty-free lunch period of thirty (30) minutes.,V-2,high,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,30,All unit members shall be entitled to the statutory minimum duty-free lunch period of thirty (30) minutes.,V-1,high,Updated page to V-1 to match location in provided document text.
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,"During any school month, teachers may be required to attend on-site meetings not to exceed a total of six (6) hours beyond the instructional day.",V-2,high,
