document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,"Yes. Teachers claim eligibility by submitting a letter by September 15 and an official transcript during the school year. Increments are awarded for additional degree coursework (BA+15/45, MA, MA+15/45, Doctorate) and credentials (National Board Certification, bilingual, ESL endorsements).","Teachers may claim eligibility for salary increments, National Board Certification and bilingual and ESL endorsements by submitting a letter on or before September 15 followed by an official transcript as soon as possible to the Department of Human Resources as provided below. The official transcript must be received by the Department of Human Resources during the school year for which the increment or differential is sought in order to receive an increment or differential for that year.",17,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,Yes. Credit is given for all years of qualified in-district experience and up to 10 years for qualified out-of-district experience. One year requires at least 570 verifiable hours of full-time instruction. Responsibility for verification rests solely with the teacher.,Credit on the salary matrix within job classifications shall be given for all years of qualified in-district experience and up to ten (10) years credit for qualified out-of-district experience.,17,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"A teacher who is contracted to teach during the negotiated preparation period or whose teaching duties otherwise result in an extension of the duty day as established in the Agreement shall be paid two-tenths (.2) of the individual teacher’s contractual salary for each class taught... working in a school-sanctioned before or after school program, shall be paid $22.00 per hour... Teacher positions for online classes will be paid $150.00 per student based on the enrollment at the close of registration on the second day of class... evaluations outside of the school work year shall be paid at the following rate: $700.00 per evaluation, $765.00 per bilingual evaluation and $35.00 per no show.",17,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",yes,"Teachers who teach in Intensive Global Support 1 (IGS1), Intensive Global Support 2 (IGS2), Social Communication Support (SCS1 or SCS2 or SCS3), Social Emotional Support 1 (SES1) and Social Emotional Support 2 (SES2) classes shall be paid five one-hundredths (.05) of the individual teacher’s contracted salary.",18,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",yes,"Teachers may claim eligibility for salary increments, National Board Certification and bilingual and ESL endorsements by submitting a letter on or before September 15 followed by an official transcript as soon as possible to the Department of Human Resources as provided below.",20,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,yes,Credit on the salary matrix within job classifications shall be given for all years of qualified in-district experience,17,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,yes,up to ten (10) years credit for qualified out-of-district experience.,17,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,discussed_unclear: Applies one rule to all prior experience without distinguishing out-of-state status.,"Five hundred and seventy (570) hours of verified experience in a single school year will count as a year of experience on salary Matrices AT-1, AT-2, AT-3 and A-2.",17,high,Updated page from 72 to 17 to match actual location in provided document text.
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,discussed_unclear: Applies one rule to all prior experience without distinguishing military/public service status.,"Five hundred and seventy (570) hours of verified experience in a single school year will count as a year of experience on salary Matrices AT-1, AT-2, AT-3 and A-2.",17,high,Updated page from 72 to 17 to match actual location in provided document text.
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,yes,"For school year 2017-2018, the differential value is $6,080.32. Should the state discontinue funding this differential, Board certified teachers shall receive a differential of $2,000 as long as the certificate is held.",24,high,"Quote-supported answer preserved per instructions, though passage not found in truncated document."
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes,"The District agrees to provide a program of life, medical and dental insurance benefits for teachers.",65,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,no less than 60%,"the District agrees to contribute that percentage of the premium required by State law, but no less than 60%.",64,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",yes,"change in marital status or change in the job status of the teacher's spouse, provided the teacher's spouse was covered by insurance during the previous employment",65,high,[cross-question]
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,"HMO, PPO",A Health Maintenance Organization Plan (HMO). A Preferred Provider Organization (PPO) may also be offered.,65,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes,"The District agrees to provide a program of life, medical and dental insurance benefits for teachers.",65,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,not_discussed,,not_discussed,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,"The District agrees to provide a program of life, medical and dental insurance benefits for teachers. Teachers who choose to participate in the District insurance programs will have their contributions deducted from their paychecks.",65,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_discussed,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,The District will match employees' share for Federal Insurance Contribution Act (Social Security).,The District will match employees' share for Federal Insurance Contribution Act (Social Security).,65,high,[cross-question]
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,Teachers on leave of absence up to one (1) year who do not receive a salary may continue any or all insurance programs by payment of their portion of the premium on the first weekday of each month of coverage or in multiples of months if desired.,64,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",not_discussed,,not_discussed,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,10 days (for 184-day contract employees) or 12 days (for 208-day contract employees),Those employed for one hundred eighty-four (184) days – 10 days... Those employed for two hundred and eight (208) days – 12 days,61,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accumulates up to 1300 work hours,accumulating up to 1300 work hours.,61,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,Up to three (3) days of sick leave may be used by a teacher for each serious illness of a member of that teacher's immediate family,59,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,1,One (1) day of leave with pay each year is granted to an employee for personal matters,60,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,Not subject to principal approval except in emergencies; requires a special leave slip submitted at least three (3) days in advance; reason need not be stated,"Except in emergency situations, this leave is not subject to principal approval, however the employee must submit a special leave slip to his or her supervisor at least three (3) days prior to the date the leave will be taken. The teacher need not state the reason for taking leave under this section.",60,high,Updated evidence to include the final sentence regarding the reason for leave for completeness.
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",not_discussed,,not_discussed,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,3 days with pay (plus up to 2 additional days with pay if funeral is out of state or requires a 600+ mile round-trip),"Three (3) days leave with pay will be granted for death in the immediate family of a teacher. If requested by the teacher, two (2) additional days leave with pay will be granted if the funeral is out of state or requires a round-trip of six hundred (600) miles or more.",58,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"Spouse, domestic partner, child, grandchild, parent, sister, brother, grandparent, son-in-law, daughter-in-law, sister-in-law, brother-in-law, mother-in-law, father-in-law, aunt, uncle, household members, or a person in loco parentis.","The immediate family of a teacher is the spouse, domestic partner, child, grandchild, parent, sister, brother, grandparent, son-in-law, daughter-in-law, sister-in-law, brother-in-law, mother-in-law, father-in-law, aunt, uncle, others who reside in the same household with the teacher, or a person in loco parentis.",58,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,P. Extended Leaves of Absence Without Pay... 2. Extended leaves of absence without pay may be granted for:... b. Parental Leave: A parental leave of absence for up to one (1) year shall be granted upon request to a teacher for the purpose of childbearing and/or child rearing as follows:,63,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"If not on parental leave of absence, any portion of a teacher's absence from work because of a medical disability connected with or resulting from her pregnancy may be charged to her available sick leave.",63,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,b. Parental Leave: ... 3.) A teacher adopting a child shall be entitled upon request to a leave commencing when custody occurs or prior to receiving custody if necessary in order to fulfill the requirement of adoption.,63,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,M. Sick Leave Bank 1. ... Intermittent leave will be addressed according to FMLA law. / P. 2. d. ... All intermittent medical leaves will be addressed according to FMLA regulations.,61,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"Whenever a teacher is going to be absent, regardless of whether a substitute teacher is required, the teacher is required to call the Substitute Employee Management System (SEMS). Such call should be made before 6:30 a.m. on the day of the absence. Teachers shall also notify the principal at their first work location of their absence.",15,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,"184 workdays (AT-1, AT-2, AT-3, A-2); 194 workdays (A-3, A-4)","For employees on the AT-1, AT-2 and AT-3 salary matrices, the work year shall consist of one hundred eighty-four (184) workdays. For employees on the A-2 salary matrix, the work year shall consist of one hundred eighty four (184) workdays. For employees on the A-3 and A-4 salary matrices, the work year shall consist of one hundred and ninety four (194) workdays.",11,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,"6.5 hours (AT-1, AT-2, AT-3, A-2); 8 hours (A-3, A-4), excluding lunch","For employees on the AT-1, AT-2, AT-3 and A-2 salary matrices, the duty day shall consist of six and one-half (6 1/2) hours excluding a lunch period. The duty day for employees on the A-3 and A-4 salary matrix shall consist of eight (8) hours excluding a lunch period.",12,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,"All employees on salary matrices AT-1, AT-2, AT-3 and A-2 shall have within the duty week a minimum amount of time for preparation and planning.",13,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,220 minutes/week (elementary); 225 minutes/week (middle school non-block); 1 full class period (high school non-block); 450 minutes/2 weeks (high school block),"Teachers shall have a minimum of 220 minutes for preparation each week... Teachers shall have a minimum of 225 minutes per week for preparation... Each teacher shall be provided preparation time which shall be equal to one (1) full class period during the instructional day... teachers shall have available to them, a minimum of 450 minutes of preparation time in each consecutive two week period.",13,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"Teachers shall have a minimum of 220 minutes for preparation each week, free from specific duty assignments. ... Time a teacher is required to perform non-instructional duties is not considered preparation time.",13,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,"Each teacher shall have a thirty (30) minute, duty free, uninterrupted lunch period exclusive of passing time which may be taken on or off the school grounds at the teacher's discretion.",12,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,30,"Each teacher shall have a thirty (30) minute, duty free, uninterrupted lunch period exclusive of passing time which may be taken on or off the school grounds at the teacher's discretion.",12,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,teachers who have scheduled parent conferences shall be excused from faculty meetings that conflict with the conference.,15,high,Corrected page number to 15 based on document pagination. The evidence explicitly supports the answer by providing a clear exemption/limit on faculty meeting attendance for teachers with scheduled parent conferences. [recall-recovery]
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"Any non-teaching duties, if necessary, will be assigned on an equitable basis to all teachers. Such duties shall be kept to a minimum. Duties performed as the primary responsibility of personnel in other bargaining units shall not be assigned to teachers.",55,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,Good faith efforts will be made to keep the summer school class sizes at approximately 30 per teacher and leveled among teachers.,18,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,Kindergarten: 21 (instructional assistant at 15+); Grade 1: assistant at 21+; Grades 1-3: average max 23.1; Grades 4-6: average max 25.2,Kindergarten 21 The teacher is entitled to an instructional assistant with a class load of 15 or more students. / Grade 1 -- The teacher is entitled to a full-time instructional assistant with a class load of 21 or more students. / Grades 1-3 -- The average class load at an individual elementary school shall not exceed 23.1 students. / Grades 4-6 -- The average class load at an individual elementary school shall not exceed 25.2 students.,78,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,"160 students per day for grades 7-12, with exceptions for required English classes (150 students per day in grades 9-12; 135 students per day in grades 6-8).",The daily teaching load per teacher for grades seven through twelve shall not exceed one hundred sixty (160) students except for required English classes which are limited to 150 students per day in grades 9-12 and 135 students per day in grades 6-8.,54,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes,Kindergarten: entitled to an instructional assistant with a class load of 15 or more students. / Grade 1: entitled to a full-time instructional assistant with a class load of 21 or more students.,78,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,yes,"Principals shall retain full responsibility and authority to evaluate Beginning Teachers being mentored in the program. | Article 9, Section C outlines the PAR Process for placing teachers on a District Improvement or Intensive Evaluation Plan.","36, 40",high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",District Intensive Evaluation,process for placing teachers on a District Improvement or an Intensive Evaluation Plan,40,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,2,Teachers have the right to request an alternative observer from the District for 1 of the 2 formal observations.,50,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",not_discussed,,not_applicable,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"1.) Principal notes the concern(s) in the teacher’s performance to discern if there is a pattern. Concerns regarding the teacher’s performance may come about as a result of classroom observations or other evidence of teaching problems. ... e.) The concerns, evidence, expectations, support, improvement plan and a target date for improvement will be reviewed at this meeting. Consulting Teachers will be assigned to work first with teachers who are on a District Intensive Evaluation and then be assigned to work with teachers on a District Improvement Plan... Teachers on a District Improvement Plan receive weekly consultation and visits from a PAR Program Consulting Teacher for the purposes of instructional support based on the goals in the Improvement Plan.",40,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,At each target date for an Improvement or Intensive Evaluation plan: ... (3.) Recommend that the employee be discharged/terminated.,40,high,"The appended document text is truncated before this section, but the provided evidence explicitly supports the answer regarding consequences of evaluation results."
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",yes,"There shall be three (3) categories of employment: a. full-time teachers; b. part-time teachers; c. short-term teachers; ... Upon the successful completion of their third consecutive short-term contract (of at least 570 hours each), employees will be offered a regular contract for the following year.",10,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,All teachers are reemployed for the next school year unless notified at least ten (10) workdays prior to the last day of the school year.,10,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,Seniority shall be based upon the teacher's continuous length of service with the District within the bargaining unit.,53,high,
albuquerque_public_schools__atf_negotiated_agreement_2018_19__e7e5b93f,ATF-Negotiated-Agreement_2018-19.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Related service positions are posted on the APS Special Education website for employees to apply. If two or more qualified candidates request the same vacancy, preference is given to the most senior employee based on date of hire. Vacancies are defined as indefinitely open positions.","Once the position(s) for related service personnel is/are posted on the APS Special Education website, employees may apply for a voluntary transfer.",47,high,
