document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,yes,Placement of Unit I members on the salary schedule is based upon verified prior appropriate employment experience.,32,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",not_discussed,,not_applicable,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,not_discussed,,not_applicable,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,yes,Home and Hospital teachers shall be paid a cost of living adjustment equal to the percentage of the Unit I Salary Schedule improvement.,37,high,Updated evidence to exact wording from Section 22.6. Directly and explicitly supports the answer.
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,Unit I members so appointed shall be given compensatory time (reduction in other assigned duties) or be compensated on the Compensatory Emoluments Salary Scale.,35,high,"Quote not located in provided excerpt, but preserved verbatim as instructed. Directly confirms a supplemental pay scale."
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",not_discussed,,not_discussed,high,"No additional pay, stipends, or differentials specifically for special education teachers found. Only mentions compensation for SPED Coordinators under Article 20.5."
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_discussed,high,No provisions for additional pay or differentials specifically for STEM subjects found.
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",yes,"A Unit I member who has a valid NBPTS certification that elects to teach in Turnaround Schools, Comprehensive Need Schools, and other low- performing schools as jointly identified by PGCEA and PGCPS shall receive an additional $2,000 per year from the district for teaching in the identified category of schools.",31,high,[cross-question]
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",yes,"A Unit I member who has a valid NBPTS certification that elects to teach in Turnaround Schools, Comprehensive Need Schools, and other low- performing schools as jointly identified by PGCEA and PGCPS shall receive an additional $2,000 per year from the district for teaching in the identified category of schools.",32,high,"Evidence directly supports the answer. Explicitly outlines a $2,000 annual incentive for teaching in identified high-need/low-performing schools."
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,not_discussed,,not_applicable,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,"Upon return from such leave, a Unit I member shall be placed on the salary schedule at the level which would have been achieved had that Unit I member remained active in the system during the period of absence up to a maximum of two years.",26,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,"Yes. Reimburses up to $300 for one NBTS retake; pays $2,000/year for NBPTS holders in designated low-performing/turnaround schools; pays $1,000 lump sum plus $2,000/year differential for other approved national certifications.","""The Board of Education shall reimburse the Unit I member for up to one (1) retake of the NBTS application fee ($300)."" ""A Unit I member who has a valid NBPTS certification that elects to teach in Turnaround Schools, Comprehensive Need Schools, and other low- performing schools... shall receive an additional $2,000 per year"" ""Unit I members who have attained other national subject or discipline certifications... shall receive: 1. a one-time lump sum payment of $1,000. 2. a differential of $2,000 per year""",31,high,[recall-recovery]
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes,health maintenance organization plans as the Board may have available for its employees,16,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,75% for the first 8 years of employment and 80% thereafter,The Board of Education shall pay 75% for the first eight (8) years of employment and 80% thereafter of the cost of the premiums for the Medical Care Program.,29,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,100% of the premiums (for laid-off employees during recall rights),"paying 100% of the premiums due on any hospitalization, dental insurance, optical insurance, life insurance or health maintenance organization plans",16,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",yes,The Board of Education shall implement a Medical Care Program for eligible Unit I members and their eligible dependents.,29,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,"Medical Care Program, Health Maintenance Organizations (HMO), Hospitalization, Surgical-Medical Insurance, Major Medical Insurance","The Unit I member’s share of premium payments for Hospitalization, Surgical-Medical Insurance and Major Medical Insurance; Health Maintenance Organizations;",30,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes,dental insurance,16,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes,The Board of Education shall provide an optional Optical Care Program for eligible employees and their eligible dependents. The Board of Education shall pay 75% for the first eight (8) years of employment and 80% thereafter of the cost of the premiums for the Optical Care Program.,29,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,The option of paying 100% of life insurance.,25,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,yes,8. PGCEA sponsored Disability Insurance Plan.,30,high,Updated confidence to high as the evidence explicitly names the plan.
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,All Unit I members who notify the Human Resources Division by April 1 of their intent to vacate his/her position for next school year will be provided with an effective date of July 1 and will have their health insurance continued until August 31 of the same year.,16,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",not_discussed,,not_applicable,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,"10 (hired on/after July 1, 1987) or 15 (hired prior to July 1, 1987), plus up to 5 additional days based on years of service","A Unit I member whose employment began prior to July 1, 1987, and whose regular work year is ten (10) months shall be entitled to fifteen (15) days of sick leave each year without loss of pay... A Unit I member whose employment began on or after July 1, 1987, and whose regular work year is ten (10) months shall be entitled to ten (10) days of sick leave each year without loss of pay... After fifteen (15) years of employment, a Unit I member would be entitled to five (5) additional days.",23,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accumulates without limit,"Unused sick leave earned and credited to a Unit I member as of July 1, 1977, plus any and all unused sick leave earned after that date may be accumulated from year to year without limit.",23,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,A Unit I member with one or more years of service in Prince George’s County who does not earn annual leave may use up to the maximum of their annual allotment of accumulated sick leave for serious illness of members of the family residing permanently in the household. The Unit I member will certify in writing that such a serious illness exists.,23,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,4,Unit I member employed on other than twelve-month contract may be absent from duty without loss of pay up to four (4) days during any school year.,22,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,"Must be requested 1 day in advance via time management system; denied on staff development, PARCC, and HSA testing days; denied during first/last 5 days of school year without CHRO approval; requests before/after holidays require CHRO approval and 2 weeks advance notice.",A request for personal leave should be entered in appropriate time management system at least one (1) day prior to the intended absence... No personal leave will be granted on staff development days or on PARCC and HSA testing days... No personal leave will be granted during the first or last five (5) days of any school year except as may be approved in writing from the Chief Human Resources Officer... Leave immediately before or after a holiday... must have final approval from the Chief Human Resources Officer. Such leave request must be received... at least two weeks in advance.,22,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",yes,Unused personal leave will be transferred to accumulated sick leave at the end of the year.,22,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,"4 paid work days for specified immediate relatives/domestic partner/household members; 2 paid work days for aunts, uncles, nieces, or nephews.","such unit member shall be allowed four (4) work days of absence from school without loss of salary... On the death of an aunt, uncle, niece, or nephew, Unit I members shall be allowed two work days of absence from work without loss of salary.",21,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"child, step-child, parent, step-parent, parent-in-law, grandparent, grand-parent of spouse, legal guardian, grandchild, brother, sister, husband, wife, son-in-law, daughter-in-law, brother-in-law, sister-in-law, qualified domestic partner, household members, aunts, uncles, nieces, nephews.","On the death of a child, step-child, parent, step-parent, parent-in-law, grandparent, grand-parent of spouse, legal guardian, grandchild, brother, sister, husband, wife, son-in- law, daughter-in-law, brother-in-law, sister-in-law, qualified domestic partner, or anyone who has lived regularly in the household of the unit member... On the death of an aunt, uncle, niece, or nephew",21,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",yes,Unit I members in the bargaining unit with at least six (6) months of service shall be eligible for up to ten (10) paid days of maternity/ paternity leave from the district in addition to any other accrued leave.,24-25,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Pregnancy leave shall be defined as that leave given to a Unit I member during that period of continuing temporary disability causing such Unit I member to be unable to perform her regular duties for reasons of child birth, false pregnancy, termination of pregnancy and recovery therefrom.",25,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"A tenured Unit I member in the case of the adoption of a child may apply for and receive an adoption leave without pay for a period not to exceed a total of twelve (12) months... Family leave may be used for purposes such as the following: caring for a foster child, caring for family members, attending to family business or any other necessity in the home.",26,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"Any tenured Unit I member may upon written request to the Board of Education be granted an unpaid family leave not to exceed one (1) year. Family leave may be used for purposes such as the following: caring for a foster child, caring for family members, attending to family business or any other necessity in the home.",26,high,[recall-recovery]
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,A request for personal leave should be entered in appropriate time management system at least one (1) day prior to the intended absence.,21,high,Evidence explicitly confirms absence reporting procedures. Confidence upgraded to high as the quote directly and unambiguously addresses the reporting requirement. [cross-question]
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,192 days (10-month); 212 days (11-month),Unit I members employed for ten months may be scheduled to work 192 days in the school year. ... Unit I members employed for eleven months will work two hundred and twelve (212) days.,8,high,Updated evidence to include the 11-month provision to fully support the answer.
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,7 1/2 hours inclusive of lunch time,The normal work day for Unit I members employed for ten months shall be 7 1/2 hours inclusive of lunch time.,9,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,Teacher planning time will be scheduled in accordance with the following procedures and shall be Unit member directed:,9,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,"Secondary: 45 minutes daily; Elementary: 225 minutes per week plus 30 minutes daily (or equal to student lunch/recess, min 25 mins)","Secondary schools: The principal shall schedule a continuous block of forty-five minutes daily of planning time during the work day of 7 1/2 hours for each teacher. Elementary Schools and Special Education Centers: The principal shall schedule 225 minutes of planning time for each teacher per regular work week of five normal work days. In addition to the 225 minutes of planning time scheduled weekly, each principal shall schedule a block of thirty (30) minutes or the time equal to scheduled student lunch and recess periods... for each elementary teacher.",9,high,Updated evidence to include the elementary daily planning requirement to fully match the answer.
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"Except for the lunch period, any non-teaching time of a teacher shall be devoted to professional activities such as planning... Principals are expected to be sensitive to each teacher’s need to consistently have the full amount of planning time as provided by Section 6.E. for individual planning.",9,high,Replaced weak evidence with explicit contract language restricting planning time use to professional activities and mandating principals protect the full amount of time.
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,Each Unit I member shall be provided a lunch period free of duty each regularly scheduled school day as established by Maryland School Law.,9,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,30,The period shall extend for at least thirty (30) minutes,9,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,Except in emergencies there shall be no more than two general faculty meetings per month excluding the months of August and June when three general faculty meetings may be held each month. Unit I members will not be required to attend more than two meetings per month that extend beyond the normal duty day including the general faculty meetings.,12,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"Unit I members shall not transport students. ... Unit I members shall not be expected to perform custodial duties. However, the teacher shall be responsible for maintaining reasonable order and cleanliness in the classroom, and for performing such functions as are a normal part of the teaching assignments.",12,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,"When the number of pupils in any one class exceeds the county class size as indicated above, the Unit I member after consultation with the principal may request a review by the FAC.",28,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,Target to reduce classes when average exceeds 25 for that grade level/subject field (and >10% above county average); subject to building/budget/program constraints.,"The Board of Education agrees to reduce classes which exceed by more than 10% the County-wide class size average based upon the 1973-74 figures only when the average exceeds twenty-five (25) for that grade level or subject field. The Board of Education recognizes that, due to the physical limitations of certain buildings, budgetary and programmatic considerations, and other exigent factors, adjustments in class size may not be possible in some cases.",28,high,Updated evidence to include the explicit constraint clause found immediately after the target in the document.
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,Same general target applies to all grade levels and subject fields; no distinct secondary caps are specified.,The Board of Education agrees to reduce classes which exceed by more than 10% the County-wide class size average based upon the 1973-74 figures only when the average exceeds twenty-five (25) for that grade level or subject field.,28,high,
prince_georges_county_public_schools__negotiated_agreement_2017_2019_05_04_20128_update_1__5f1d8646,Negotiated-Agreement-2017-2019-05_04_20128-Update-1.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes,"If after a review of the Unit I member’s complaint and consultation with the principal, the Unit I member or the FAC determines by a majority vote that further adjustment in class size is essential, the FAC or the Unit I member may request a review by the Deputy Superintendent who will recommend appropriate adjustments in an attempt to achieve a mutually acceptable settlement.",28,high,Slightly expanded evidence quote to include the preceding conditional clause for full context.
