document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",yes,"Highly qualified teachers, as defined by state and federal statute, who teach in Renaissance Schools, as defined by percent of students on free and reduced lunch (Elementary - 90% or above; Middle - 85% or above; High - 75% or above) shall be paid a salary differential of 5% of their base salary with one or more years of verified teaching experience; or 2% of their base salary with no prior teaching experience. ... NBCTs who teach in Renaissance Schools shall receive an additional salary differential of $4500",not_discussed,medium,Evidence explicitly supports 'yes' for incentives for high-need/priority schools (Renaissance Schools). Quote was not found in the truncated appended document text but is retained per audit rules as it was directly quoted in Stage 1 and conceptually matches the question.
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,yes,Teachers shall be granted experience for all verifiable public school years of experience.,77,high,"Updated from not_discussed. Section 17.3.1 explicitly grants experience credit for all verifiable public school years of experience, directly addressing in-district experience."
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,yes,"Teachers employed after July 1, 1981, shall be allowed up to seven years credit for previous experience in public or private schools and colleges, provided they were employed in full-time teaching positions and held at least a four year college degree during the period of employment.",78,high,"Updated from not_discussed. Section 17.3.3 explicitly outlines credit for previous experience in public or private schools and colleges, which covers out-of-district in-state experience."
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,yes,"Teachers employed after July 1, 1981, shall be allowed up to seven years credit for previous experience in public or private schools and colleges, provided they were employed in full-time teaching positions and held at least a four year college degree during the period of employment.",78,high,"Updated from not_discussed. Section 17.3.3 explicitly outlines credit for previous experience in public or private schools and colleges, covering out-of-state experience alongside domestic experience."
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,"Any person who left a teaching position to serve in the Armed Forces of the United States during a national emergency or in the Peace Corps; and had, at the time of his entering the service or the Peace Corps, a bachelor’s degree, may receive full experience credit up to five years or for the duration of the emergency.",78,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,yes,"A teacher demonstrating outstanding teaching performance as determined by qualification for the state and district sponsored Excellent Teaching Program and certification by the National Board of Professional Teaching Standards (NBPTS) shall be eligible for the financial award specified in state law for each year of valid certification. National Board Certified Teachers (NBCTs) shall also be eligible to receive a mentoring bonus, the amount and rules for which are specified in state law. NBCTs who teach in Renaissance Schools shall receive an additional salary differential of $4500 subject to negotiations...",90-91,high,"Stage 1 evidence quote is outside the provided truncated document excerpt but explicitly supports the answer. Per instructions, retained as-is."
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes,"One job share teacher may elect Board-provided single employee coverage, subject to the Board’s cap on contributions, while the other job share teacher must elect to forego Board-provided single employee medical coverage.",11,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,District pays the premium for employee coverage,The School Board agrees to pay the premium for the employee for a comprehensive medical insurance program.,70,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",yes,(Note: An employee who is not eligible for Board-provided single employee medical coverage is also not eligible for dependent medical coverage.),11,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,Comprehensive medical insurance program (specific plan type not detailed),The School Board agrees to pay the premium for the employee for a comprehensive medical insurance program.,70,medium,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,The School Board agrees to pay the premium for employee coverage for term life insurance.,69,high,Updated page number to 69 to match document pagination.
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,yes,"The Board will continue the income protection and cancer plans which have been available with the teacher bearing the expense, as long as the two companies continue to allow reasonable group rates",70,high,Updated page number to 70. Document references 'income protection' which serves as the direct equivalent to disability coverage in this contract.
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"The Board shall continue to provide the employee’s health and life insurance when the employee is granted any extended health or maternity leave. However, this obligation shall not extend past the end of the fiscal year in which the health leave was initially granted.",70,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,"Teachers on leave or on upon retirement, if eligible, may continue insurance coverage by paying the total premium on a monthly basis to the school system.",69,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,4 upfront plus 1 per month of employment,entitled to four days of sick leave as of the first day of employment of each contract year and shall thereafter earn one day of sick leave for each month of employment,54,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?","Yes, cumulative with no cap",Such sick leave shall be cumulative from year to year; provided there shall be no limit on the number of days of sick leave a member of the instructional staff may accrue,54,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,Yes,"because of the illness or death of his father, mother, brother, sister, husband, wife, child, father-in-law, son-in-law, daughter-in-law, mother-in-law, stepfather, stepmother, brother-in-law, stepbrother, half brother, sister-in-law, stepsister, half sister, stepchild, uncle, aunt, niece, nephew, grandparents, grandchild, or members of his own household",54,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,6,Six (6) days per school year for personal leave may be charged to sick leave.,57,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,Notification to administrator required prior; approval not implied; post-leave sick leave form required,The regular Request for Leave of Absence form will not be necessary but the administrator or designee shall be notified in person or by phone prior to the teacher taking leave. This notification does not imply a need for approval.,57,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,4 days at start of contract year; earns 1 day/month thereafter; cumulative with no limit; administered as sick leave.,is entitled to four days of sick leave as of the first day of employment of each contract year and shall thereafter earn one day of sick leave for each month of employment... Such sick leave shall be cumulative from year to year; provided there shall be no limit on the number of days of sick leave a member of the instructional staff may accrue,54,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"father, mother, brother, sister, husband, wife, child, father-in-law, son-in-law, daughter-in-law, mother-in-law, stepfather, stepmother, brother-in-law, stepbrother, half brother, sister-in-law, stepsister, half sister, stepchild, uncle, aunt, niece, nephew, grandparents, grandchild, or members of his own household.","death of his father, mother, brother, sister, husband, wife, child, father-in-law, son-in-law, daughter-in-law, mother-in-law, stepfather, stepmother, brother-in-law, stepbrother, half brother, sister-in-law, stepsister, half sister, stepchild, uncle, aunt, niece, nephew, grandparents, grandchild, or members of his own household",54,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,Teachers may use either paid or unpaid sick leave anytime before the child’s birth or adoption. A maximum of twelve weeks unpaid leave may be taken after the child’s birth or adoption for normal recuperation.,68,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Maternity, Paternity, Adoption And Family Care Leave... Teachers may use either paid or unpaid sick leave anytime before the child’s birth or adoption. A maximum of twelve weeks unpaid leave may be taken after the child’s birth or adoption for normal recuperation.",68,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"Teachers who have knowledge of a maternity, paternity, adoption or family related circumstance which will require their absence from school shall inform the principal.",68,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,Non-tenured Probationary teachers’ entitlement to health and family care leaves shall be limited to that provided under the Family Medical Leave Act (FMLA).,67,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"A teacher who will be absent from duty shall notify the District’s Substitute Employee Management System (SEMS), as early as possible, preferably the night before the absence and not later than one hour prior to the teacher’s reporting time on the morning of the absence. If a teacher notifies the District’s Substitute Employee Management System (SEMS) later than one hour prior to the teacher’s reporting time on the morning of the absence, they will also notify the administration or designee.",49,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,198 days for ten-month teachers (regular); 203 for ten-and-a-half; 213 for eleven-month; 253 for twelve-month.,"The work year shall be 198 days for ten month teachers, 203 days for ten and one-half month teachers, 213 days for eleven month teachers, and 253 days for twelve month teachers as determined by the School Board Calendar.",2,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,8 hours per day (6 hours on fall Professional Study Day and conference days/nights).,"The duty day for teachers shall be eight hours. The normal hourly duty day for eight hour teachers shall be followed during pre-planning, post-planning and teacher workday. On the fall Professional Study Day and conference days/nights, the length of day for eight hour teachers shall be six hours, including one hour for lunch.",4,high,Updated evidence to capture the full provision regarding the 6-hour exception on Professional Study/conference days.
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,"Teachers shall have daily planning time during which they will not be responsible for students, attendance at faculty meetings, or be assigned to other duties except for emergencies.",6,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,Elementary (K-5): 30 consecutive minutes daily (2.5 hours weekly). Secondary (6-12) with 7 periods: at least 1 full period daily. Other secondary teachers: at least 1 full period half the year (45 min the other half). Department Heads: 1 full period daily.,"Secondary teachers (6-12) in schools with planning periods of at least 60 minutes shall have a scheduled planning period of at least one full period during half the school year. During one half of the school year, their planning period may be shortened to forty-five consecutive minutes in order to complete duty assignments... Secondary teachers in schools with seven student instructional periods shall have a scheduled planning period of at least one full period per day. Elementary teachers, K-5, shall be provided with a weekly minimum of two and one-half hours of planning time within the student day (equivalent to thirty consecutive, uninterrupted minutes per day)... In addition to the time specified for planning and lunch, Department Heads shall be provided with a minimum of one full period per day of non-student contact time.",6-7,high,"Updated evidence to include full provisions for secondary teachers (2.7.2), seven-period secondary (2.7.3), elementary (2.7.5), and department heads (2.7.9)."
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"Teachers shall have daily planning time during which they will not be responsible for students, attendance at faculty meetings, or be assigned to other duties except for emergencies.",6,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,Each teacher shall be provided a minimum of thirty minutes for a duty-free lunch period.,7,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,30,Each teacher shall be provided a minimum of thirty minutes for a duty-free lunch period.,7,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,"Faculty meetings and inservice education programs shall be no longer than a total of twenty-five (25) minutes per week beyond the normal workday, except for school accreditation. No more than one faculty meeting per week shall occur on time beyond the normal workday.",17,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"The principal or principal’s designee may assign duties necessary for the safety of students, within or beyond the workday. These duties shall be distributed equitably and posted.",14,high,Page corrected from 15 to 14 to match document pagination. Evidence explicitly confirms that non-teaching duties (specifically for student safety) are described and may be assigned.
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,not_discussed,,not_applicable,high,
hillsborough_county_public_schools__hillsborough_contract_teacher_2013_2016__0929c4c0,Hillsborough_Contract_Teacher_2013_2016.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,yes,21.2.1   The negotiated evaluation instruments and procedures contained in a separate document entitled “Handbooks for Instructional Personnel Assessment” is hereby specifically incorporated by reference as a part of the contract.,87,high,
