document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,3,"To avoid a possible break in service, or a loss of benefit amount, BCPSS shall permit the Union at Union expense under the law to purchase service credit for bargaining unit members on Union leave.",BCPSS,management,worker,shall,False,active,permission_verb,permission,obligation,False,1.0,benefits,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"Duly authorized representatives of the Union shall be permitted to transact official Union business on school property at all reasonable times, provided that this shall not interfere with or interrupt normal school operations.",Duly authorized representatives of the Union,management,worker,shall,False,passive,permission_verb,permission,permission,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"Upon their arrival, they shall apprise the principal or school staff assigned to the office of their identity and purpose.",they,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"Upon one (1) day’s notice to the administrator of the school, an authorized representative of the Union shall have the right to schedule meetings in the building before or after regular duty hours or during the lunch time of the employee(s) involved, or during the rescheduled day when employee(s) are not assigned to, nor involved in other duties.",an authorized representative of the Union,worker,worker,shall,False,active,rights_active,right,right,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,The notice requirement may be waived by the principal involved.,The notice requirement,management,management,may,False,passive,plain,permission,permission,True,0.3,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"The Union, as exclusive representative, shall have the use of the school system’s interdepartmental mail and email facilities, the right of distribution of materials to teachers’ mailboxes in schools, and the use of bulletin board space, provided these rights do not interfere with the operation of the school system.",The Union,worker,worker,shall,False,active,rights_active,right,right,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"Individuals and organizations other than the Union shall not be permitted to use the school system’s interdepartmental mail and email facilities, or the right of distribution of materials to teachers’ mailboxes.",Individuals and organizations other than the Union,management,management,shall,True,passive,prohibition_verb,permission,prohibition,False,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,The Union shall have space on at least one existing bulletin board in each school.,The Union,worker,worker,shall,False,active,rights_active,right,right,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,Said bulletin board space shall be located in the teachers’ lounge unless another site is mutually agreeable to both parties.,Said bulletin board space,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,The Board shall place a link to the Union’s website on the home page of the School System’s website.,The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"The Board shall supply the Union with notification, through City Schools Inside, of all Board Policies and Regulations, press releases, all CEO’s Memoranda and Bulletins including online posting on the school system’s website, relating to employees generally or to any substantial group of employees concerning the interpretation or application of the terms and conditions of this Agreement and/or relating to wages, hours, or conditions of employment.",The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"All task force reports submitted to the Board in public session, including the purpose and membership of said task force, shall also be supplied to the Union.","All task force reports submitted to the Board in public session, including the purpose and membership of said task force",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,4,"A. No later than November 1 of any school year, the Board shall provide the Union with a list of all employees as defined in Article 1.2 which shall include their names, Employee Identification Number, home addresses, work email addresses, date of birth, date of hire, pathway, interval, job title, addresses and building",the Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,Text is truncated at the end of the chunk.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"No later than November 1 of any school year, the Board shall provide the Union with a list of all employees as defined in Article 1.2 which shall include their names, Employee Identification Number, home addresses, work email addresses, date of birth, date of hire, pathway, interval, job title, addresses and building assignments.",the Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"Each month of the school year the Board shall provide the Union with a list of all changes such as resignations, promotions, and new appointments.",the Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"In addition, BCPSS shall notify the Union in writing once each calendar month in the same format as Section 2.6.A. after it hires any new unit employees.",BCPSS,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,The Board agrees to deduct Union dues from the pay of any employee in the unit who authorizes such deduction in writing.,The Board,management,worker,,False,active,plain,other,obligation,False,0.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,Such authorization shall be continued from year to year unless revoked in writing between June 1 and June 30.,Such authorization,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"With respect to all dues deducted by the Board pursuant to such authorization, the Board agrees to remit said dues to the Union bi-weekly.",the Board,management,worker,,False,active,plain,other,obligation,False,0.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"The Board shall, within thirty (30) days of the Union’s and the Board’s ratification of the Agreement, make all changes necessary to its human resources management system to insure that no employee is dropped from dues checkoff due to a change in assignment or location.",The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,"negation of 'no employee is dropped' is in purpose clause, operative verb is affirmative"
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,The Board shall supply the Union with a monthly computer payroll printout showing those teachers for whom dues have been deducted.,The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"The Union shall indemnify and save the Board harmless of any and all claims, grievances, actions, suits or other forms of liability or damages that arise out of or by reason of any action taken by the Board for the purpose of complying with any of the provisions of this section,",The Union,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,split from compound sentence
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,the Union assumes full responsibility for the disposition of the funds deducted under this section as soon as they have been remitted by the Board or its designee.,the Union,worker,management,,False,active,plain,other,obligation,False,0.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"As exclusive representative, the Union will represent equally and to the best of its ability all members of this bargaining unit without regard to membership in, or participation in the activities of the Union.",the Union,worker,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,The rights set forth in this Article are for the exclusive use of the Union and shall not be granted to any other group or organization.,The rights set forth in this Article,other,worker,shall,True,passive,prohibition_verb,permission,permission,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"Only the Baltimore Teachers Union shall be recognized or permitted to represent any group of teachers concerning wages, hours, or conditions of employment.",Only the Baltimore Teachers Union,management,worker,shall,False,passive,permission_verb,permission,permission,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,"Upon advance request and approval by the appropriate administrator, four (4) area representatives shall each be allowed three (3) days per month with pay in order to conduct Union business.",four (4) area representatives,management,worker,shall,False,passive,permission_verb,permission,permission,True,1.0,leave,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,5,Request for such leave shall be made at least five (,Request for such leave,worker,management,shall,False,passive,plain,obligation,obligation,True,1.0,leave,True,truncated at end
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,All employees who are covered by this Agreement but who are not members of the Union shall (as a condition of employment) pay to the Union each month their fair share of the cost of services rendered by the Union that are chargeable as a representation fee.,All employees who are covered by this Agreement but who are not members of the Union,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,"On or before August 20 in each contract year, the Union will determine its calculation of the representation fee based on a percentage of its regular expenses and budget;",the Union,worker,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,"On or before September 10 in each contract year, the Union will send a written notice following the criteria outlined in Addendum IV of this Agreement to each employee in the unit who is required to pay such a fee under Article II, Section 2.15.A.",the Union,worker,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,"The Board shall automatically withhold from the bi-weekly salary of each employee who is not a member of the Union the representation fee as calculated on a bi-weekly basis, at such time as provided in Addendum IV.",The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,"The Union shall indemnify and save the Board harmless and shall provide a defense of any and all claims, grievances, actions, suits or other forms of liability or damages that arise out of or by reason of any action taken by the Board or City of Baltimore for the purpose of complying with any of the provisions of this section,",The Union,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,First independent clause in compound sentence.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,and the Union subject to the conditions outlined in Addendum IV of this Agreement assumes full responsibility for the disposition of the funds deducted under this section as soon as they have been remitted by the Board or Designee to the Union.,the Union subject to the conditions outlined in Addendum IV of this Agreement,worker,management,,False,active,plain,other,obligation,False,0.0,other,True,Second independent clause in compound sentence.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,BTU Building Representatives shall be released for up to one (1) period per week to conduct Union business.,BTU Building Representatives,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,leave,True,Conditioned on instructional services not being diminished and principal approval.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,7,"Building Principals in the secondary schools may consider releasing Building Representatives from homeroom assignments,",Building Principals in the secondary schools,management,worker,may,False,active,plain,permission,permission,True,0.3,workload,True,Truncated at end of chunk.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,Building Principals in the secondary schools may consider releasing Building Representatives from homeroom assignments,Building Principals in the secondary schools,management,worker,may,False,active,plain,permission,permission,True,0.3,workload,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,in elementary schools may consider using one (1) additional resource period or the assignment of a paraprofessional.,Building Principals in elementary schools,management,worker,may,False,active,plain,permission,permission,True,0.3,workload,True,Implied subject carried over from preceding clause.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"Management, recognizing the important role a Building Representative plays in the schools, accordingly will make every effort to avoid the transfer of any elected Building Representative.",Management,management,worker,will,False,active,plain,obligation,obligation,True,0.9,transfers,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"The Union will supply the Office of Labor Relations a list of Building Representatives and any changes, as changes occur.",The Union,worker,management,will,False,active,plain,obligation,obligation,True,0.9,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,The Office of Labor Relations shall not reproduce or distribute this list to anyone.,The Office of Labor Relations,management,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"Effective July 1, 2000, no employee who has been a Building Representative for more than three (3) years of continuous service in a particular school shall be reassigned involuntarily out of that school to another work location.",no employee who has been a Building Representative for more than three (3) years of continuous service in a particular school,management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,transfers,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"This provision notwithstanding, BCPSS may transfer a Building Representative if for just cause consistent with Sec. 16.5 of this Agreement, a reduction in force or a special circumstance related to proven employee misconduct.",BCPSS,management,management,may,False,active,plain,permission,permission,True,0.3,transfers,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,No Building Representative for more than three (3) years of continuous service in a particular school shall be transferred solely as a result of the adoption of this section.,No Building Representative for more than three (3) years of continuous service in a particular school,management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,transfers,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,There shall be no involuntary reassignment of a Building Representative without the written approval of the CEO.,There,management,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,transfers,True,Dummy subject 'There'; operative prohibition on reassignment without CEO approval.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"If there is a negative change in a Building Representative’s evaluation, it shall be reviewed by the CEO.",it,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,True,Agent explicitly named: 'by the CEO'.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,Each Building Representative shall receive 3 AUs per year for being a Building Representative.,Each Building Representative,worker,worker,shall,False,active,rights_active,right,right,True,1.0,compensation,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,The Board shall appoint at least two (2) BCPS union liaisons to facilitate the movement of union issues.,The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"The Union agrees that the Board has and will continue to retain, whether exercised or not, the right to operate and manage its affairs in all respects",The Union,worker,management,will,False,active,plain,obligation,other,False,0.9,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"the powers of authority which the Board has not officially abridged, delegated or modified by the express provisions of this Agreement are retained by the Board.","the powers of authority which the Board has not officially abridged, delegated or modified by the express provisions of this Agreement",management,management,,False,passive,plain,other,other,True,0.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,8,"Notwithstanding any provision of this Agreement, the Board reserves the right to make all employment decisions necessary to comply with federal and state laws.",the Board,management,management,,False,active,plain,other,right,False,0.0,other,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,"An employee shall present his complaint orally to the appropriate administrator, within ten (10) school days after knowledge by the employee of the facts giving rise to the act or condition which is the basis of the complaint.",An employee,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,"The employee, or his representative, and the administrator shall confer with the view of arriving at a mutually satisfactory resolution.","The employee, or his representative, and the administrator",other,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,"All matters, whether or not they meet the definition of a grievance as defined in Section 4.2, may be discussed at this stage.",All matters,other,worker,may,False,passive,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,The administrator shall render a written decision which shall be communicated to the employee or Union representative within five (5) school days of the conference.,The administrator,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,Only grievances as defined in Section 4.2 may be pursued to Step 2.,Only grievances,other,management,may,False,passive,plain,permission,prohibition,False,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,"If the dispute is not resolved at Step 1, the grievant may appeal by forwarding in writing to the Executive Director of Elementary/Middle or Secondary Schools, as appropriate, or next appropriate supervisor, in writing within five (5) school days after he has received the Step 1 decision.",the grievant,worker,worker,may,False,active,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,The Step 2 administrator shall schedule a meeting with the parties concerned within seven (7) school days of the receipt of the appeal at which time the aggrieved employee shall be afforded an opportunity to be heard.,The Step 2 administrator,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,The Step 2 administrator shall issue a written decision within five (5) school days after the meeting.,The Step 2 administrator,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,The Step 2 decision may be appealed in writing to the CEO within five (5) school days after the Step 2 decision has been received.,The Step 2 decision,other,worker,may,False,passive,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,"The CEO, or his designated representative shall meet with the aggrieved employee within ten (10) school days of the appeal.","The CEO, or his designated representative",management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,The aggrieved employee will receive at least two (2) school days notice of the meeting,The aggrieved employee,management,worker,will,False,active,rights_active,right,right,True,0.9,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,shall be afforded an opportunity to be heard.,the aggrieved employee,management,worker,shall,False,passive,rights_passive,right,right,True,1.0,discipline,True,Subject implied from preceding clause.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,"The CEO, or his designated representative, shall communicate his written decision to the aggrieved employee not later than ten (10) school days after the meeting.","The CEO, or his designated representative",management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,9,The Step 3 decision may be appealed in writing to the Board within five (5) school days after the Step 3 decision has been received.,The Step 3 decision,other,worker,may,False,passive,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,"The Board, sitting as a whole, by committee, or by designee, shall hear the grievance within fifteen (15) school days following receipt of the appeal","The Board, sitting as a whole, by committee, or by designee",management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,and shall render its decision not later than ten (10) school days following said hearing.,The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,Subject omitted in source text; implied from preceding clause.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,"The Board, at its option, may waive Step 4","The Board, at its option",management,management,may,False,active,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,the Union may press the matter to arbitration,the Union,worker,worker,may,False,active,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,"Within ten (10) days following receipt of the Step 4 decision, the Union may move any unresolved grievance to arbitration by notifying the Board in writing of its intention to do so.",the Union,worker,worker,may,False,active,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,"Thereafter either party may request the Federal Mediation and Conciliation Service to provide a list of seven (7) arbitrators who each are members of the National Academy of Arbitrators, FMCS Maryland Sub-Regional or Regional Area.",either party,other,worker,may,False,active,plain,permission,permission,True,0.3,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,"An arbitrator shall be chosen by alternately striking names from the list, with the last name remaining being the arbitrator chosen.",An arbitrator,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,The decision of the arbitrator shall be final and binding on all parties to the arbitration.,The decision of the arbitrator,other,management,shall,False,active,plain,obligation,obligation,True,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,"The arbitrator shall be without power to add to, subtract from, change or alter any provision of the Agreement, Board Policy or of applicable State or local law.",The arbitrator,other,management,shall,False,active,plain,obligation,prohibition,False,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,The Arbitrator shall confine himself to the precise issue submitted for arbitration,The Arbitrator,other,management,shall,False,active,plain,obligation,prohibition,False,1.0,discipline,True,
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,and shall have no authority to determine any other issues,The Arbitrator,other,management,shall,False,active,plain,obligation,prohibition,False,1.0,discipline,True,Subject omitted in source text; implied from preceding clause.
baltimore_city_public_school_system__baltimore_city_2016_2019__858d0e21,Baltimore_City_2016-2019.pdf,Baltimore City Public School System,10,nor shall he submit observations or declarations of opinion which are not essential in reaching the determination.,he,other,management,shall,True,active,plain,prohibition,prohibition,True,1.0,discipline,True,
