document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,"PPO plan (Buy-Up Plan), revised PPO plan (Core Plan), High Deductible Health Plan","Those employed as of December 31, 2011 may continue in the current PPO plan (the “Buy-Up Plan”). Those employed after December 31, 2011 may enroll in the corporation’s revised PPO plan (the “Core Plan”) or in the Corporation’s High Deductible Health Plan (the “High Deductible Plan”)",18,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,A full-time teacher is eligible to receive convertible term life insurance in an amount equal to two times his/her gross contracted salary with the cost borne by the Board.,19,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,yes,A full-time teacher shall receive a long-term disability insurance policy which includes benefits of 66 2/3 percent earnings after the later of any accumulated sick leave or 180 calendar days of disability and continuing during disability with such limits as described in the LTD benefit plan document. The Corporation shall pay the premium.,20,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,3% (TRS); plus a 1.0% board match on indexed salary to a 401(a) account if the employee deposits an equal amount into a 403(b) or TRF account.,"Fort Wayne Community Schools shall make the annual Indiana State Teachers’ Retirement Fund contribution of 3 percent for all teachers in the bargaining unit covered by this Master Contract. The Board agrees to annually match up to 1.0% of each teacher’s indexed salary ... into each individual’s separate 401(a) account, if that individual has deposited an equal amount into his/her own 403(b) account or as excess deposits to his/her TRF account",21-22,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,Eligible children of retired teachers shall have the opportunity to continue coverage in the Core Plan or High Deductible Plan at their own expense through COBRA until said children are ineligible for coverage. The spouse of a retired teacher shall be eligible to continue in the Core Plan at his/her own expense until eligible for Medicare.,18,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,10,A full-time teacher shall be allowed eighty (80) hours (ten days) each school year with full pay,11,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?","Yes, accumulates to a cap of 960 hours (120 days)","cumulative to a total of 960 hours (120 days), for personal illness.",11,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,A teacher who has used all family illness hours shall be allowed to use forty (40) personal illness hours (five days) per school year to accommodate family illness.,12,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,2,"Each teacher, according to law, shall be entitled to 16 hours (two days) for the transaction of personal business",12,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,"Only under exceptional circumstances to extend specified holidays; requires approval from principal, HR, and Chief of School Leadership.","Only under exceptional circumstances may a teacher request the use of personal business hours to extend the following holidays... Teachers may not take personal business hours to extend a holiday unless approved by their principal, the Human Resources Department and the Chief of School Leadership.",12,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",yes,"Any unused personal business hours shall, at the end of each school year, be credited to the teacher's accumulation of personal illness hours.",12,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,5 days per incident (up to 40 hours within a 60-day period); 3 days per school year,"Teachers absent due to a death in their family shall be allowed up to forty (40) hours (five days) for leave time. Such hours shall normally begin immediately following the death, but may be taken within a sixty-day period following the death. ... Twenty-four (24) hours (three days) shall be allowed per school year for deaths not included in the definition of family above.",13,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"spouse, children (including those with legal guardianship), step-children, parent, step-parent, grandparent, grandchild, brother/sister, step-brother/step-sister, parents-in-law, brother-in-law/sister-in-law","For the purposes of bereavement leave only, family shall be defined as a teacher’s: spouse, children (including children of whom the teacher has legal guardianship), step-children, parent, step-parent, grandparent, grandchild, brother/sister, step-brother/step-sister, parents-in-law, brother-in-law/sister-in-law",13,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",yes,"For the birth of a teacher’s child other than by pregnancy of the teacher, twenty-four hours (three days) paid leave shall be available to take immediately following the birth of the child if all family illness and/or personal business hours have been used.",14,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,Pregnancy of the teacher is considered a period of temporary physical disability entitling teachers to use their accumulated personal illness or personal business hours for paid leave.,14,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"Paid Leave for Adoption. Teachers may use their accumulated personal business hours for paid leave for the adoption of a child by a teacher. Additionally, teachers are eligible for up to forty (40) hours (five days) of paid leave for adoption after they have used their personal business days.",14,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,Fort Wayne Community Schools complies with the provisions of the Family and Medical Leave Act regarding consecutive and intermittent leave. Teachers may be granted intermittent leave and/or a reduced schedule.,11,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,Teachers needing to be absent for reasons set forth in this Article shall notify their principal or designee and specify the category and length of the leave in order that a substitute may be obtained.,11,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,not_discussed,,not_applicable,high,Verified against provided text. The document references 'contracted days' and 'minimum number of work hours in a work day' in the Definitions section but does not specify the actual number of work days. Provisions for this question are absent.
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,not_discussed,,not_applicable,high,Verified against provided text. The definition of hourly rate references the 'minimum number of work hours in a work day' but never states what that number is. No other workload length provisions found.
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,Teachers will receive compensation when they give up District-designated preparation periods (planning time) for class coverage due to the absence of another teacher.,25,high,Updated page reference from 26 to 25 based on the provided document text. Expanded the evidence quote to the full sentence for clarity. The explicit acknowledgment of 'District-designated preparation periods (planning time)' directly supports the affirmative answer. [recall-recovery]
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,not_discussed,,not_applicable,high,Verified against provided text. No specific allotment or guarantee of planning/preparation time is stated in the provided contract excerpts.
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",not_discussed,,not_applicable,high,"Verified against provided text. No provisions restricting the use of planning time for meetings, coverage, or other duties are mentioned in the provided contract excerpts."
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,not_discussed,,not_applicable,high,Verified against provided text. No guarantees or provisions for a duty-free lunch are mentioned in the provided contract excerpts.
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,not_discussed,,not_discussed,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",not_discussed,,not_discussed,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",not_discussed,,not_discussed,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,Yes,"3. System of Support is the FWCS teacher-evaluation system, designed to support and encourage professional growth to ensure that each teacher is providing effective instruction to all students. The System of Support uses a modified version of the Indiana RISE Rubric which tracks four domains of teacher effectiveness (Purposeful Planning, Effective Instruction, Teacher Leadership and Core Professionalism) as well as student data to assign teachers to one of the four rating categories required by IC 20-28-11.5-4(c)(4).",7,high,"Corrected section reference in original answer. 'Section 3' refers to Definition 3 on page 7, not Article 3 (which covers Absence and Leave). The document defines the evaluation framework and system in the Definitions section, supporting 'Yes'."
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",System of Support / Indiana RISE Rubric,"The System of Support uses a modified version of the Indiana RISE Rubric which tracks four domains of teacher effectiveness (Purposeful Planning, Effective Instruction, Teacher Leadership and Core Professionalism)",7,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"Highly Effective, Effective, Improvement Necessary, Ineffective",6. Rating Categories: a. Highly Effective; b. Effective; c. Improvement Necessary; d. Ineffective.,7,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",yes,...as well as student data to assign teachers to one of the four rating categories required by IC 20-28-11.5-4(c)(4).,7,high,"Evidence explicitly cites 'student data' as a required component for assigning teachers to rating categories, directly supporting the use of student outcomes/growth in the evaluation framework."
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,Teachers who receive a Final Summative Rating of ineffective or improvement necessary from the previous school year and teachers who negatively affect student achievement and growth are ineligible for salary increases and will remain at their current salaries.,22,high,
