document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_salary_schedule_002,compensation,What year or years does the salary schedule cover?,2018-2019,See Appendix A for the 2018-2019 salary schedule.,36,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,yes,Increments and lane changes subject to meeting the lane criteria will be granted each year.,36,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,yes,"3. Experience Credit ... a. Effective 10/01/90, for purposes of calculating experience credit, nine (9) to twelve (12) months of full-time (contract) teaching during one (1) year will constitute a school year ... b. Seattle teaching experience credit ... shall be granted to employees hired into SPS for the following: 1) Teaching in approved public, private or parochial preschools ... 3) Twelve (12) months of active military service ...",49,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",yes,Teachers who apply for the following Career Ladder positions must have an evaluation rating of proficient or higher in all eight TPEP criteria and a state student growth impact rating that is “average” or higher on their most recent comprehensive evaluation.,44,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,"Teachers must achieve a proficient or higher rating in all eight TPEP criteria and an average or higher state student growth impact rating on their most recent comprehensive evaluation. For central office positions, candidates must be overall Proficient and Distinguished in at least one domain on their most recent summative evaluation.",Teachers who apply for the following Career Ladder positions must have an evaluation rating of proficient or higher in all eight TPEP criteria and a state student growth impact rating that is “average” or higher on their most recent comprehensive evaluation. / In order to reapply an employee must be overall Proficient and be Distinguished in at least one domain on his or her most recent summative evaluation.,44,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,"10.5%, effective 9/1/2018","2018-2019 Rates effective 9/1/2018, include a 10.5% negotiated increase",140,high,[recall-recovery]
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"APPENDIX B: CERTIFICATED NON-SUPERVISORY STAFF EXTRA-TIME HOURLY RATES 2018-19; APPENDIX E: CERTIFICATED NON-SUPERVISORY SPECIAL & SUPPLEMENTAL ASSIGNMENTS COMPENSATION SCHEDULE 2018-2019 (covers Athletic Coaches, Dept Heads, Team Leaders, Curriculum/Instruction stipends, etc.)","141, 145",high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",yes,"certificated special education employees, including clinical ESA staff, who are responsible for preparing IEP’s and/or special education evaluations are entitled to a $2500 annual stipend, pro-rated by FTE and paid in two installments... In addition, when a special education case manager goes above and beyond the recognized service caseload they will receive additional compensation of $75 per IEP.",94,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",yes,"Unless they are provided with an additional prep period to support this work, each high school will provide up to three (3) stipends at the Subject Matter Specialist 1 rate to CTE chapter advisors for OSPI Recommended Leadership Extra-Curricular Activities and SPS CTE Approved Leadership Programs.",105,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,yes,"""Seattle teaching experience credit, as defined in Item 3, a above, shall be granted to employees hired into SPS for the following: 1) Teaching in approved public, private or parochial preschools or elementary schools... An employee who has been a member of the SPS, resigned, taught elsewhere, and has returned to the SPS shall be given Seattle experience credit for the intervening experience... Seattle teaching experience credit is granted to employees elected to the SPS for substitute teaching in the SPS by adding all days of substitute teaching in the SPS together and dividing by 180.""",49-50,high,"Updated from not_discussed to yes. Article IV, Section H.3 explicitly details how Seattle/in-district teaching and substitute experience are credited for salary placement."
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,yes,"""Only schools within the United States or its territories which appear to be patterned after the public school system will be considered except as provided in Item b,5 below.""",49,high,"Updated from not_discussed to yes. The contract specifies that US schools (which includes out-of-district/in-state) are considered for experience credit, calculated per the general US rule in Item 3a."
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,yes,"""Only schools within the United States or its territories which appear to be patterned after the public school system will be considered... Certificated substitute experience in public schools outside of Washington State may be acceptable if properly documented, subject to approval by Human Resources.""","49, 50",high,"Updated from not_discussed to yes. The contract specifies that US states experience counts toward salary placement, and explicitly mentions out-of-state substitutes."
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,"""Twelve (12) months of active military service or a major fraction thereof (182 days or more) may be counted as a year of prior service at full credit for salary purposes, except that no employee may be given credit on the salary schedule for more than two (2) years of active military service... Military credit can be given only for active service in the armed forces of the United States.""",49,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,"amount set by the legislature; $1,500 annually for ESA employees","""Compensation will be given for National Board for Professional Standards (NBPS) certification at the amount set by the legislature. ESA employees, who are not eligible for NBPS certification, will receive $1,500 each year for valid national certification in their respective fields.""",51,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes,The SPS shall make funds available to contribute toward premiums of SPS-approved group insurance programs. Employees eligible for participation in the SPS-approved insurance programs are defined as those who hold a .5 FTE or greater position.,69,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,Based on the full State monthly allocation figure for insurance benefits,The SPS contribution to the Group Insurance Pool shall be based on the full State monthly allocation figure for insurance benefits.,69,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes,"They are also entitled to medical and dental insurance benefits... The substitute may elect medical only or a medical, dental and vision plan.",55-56,high,[recall-recovery]
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes,"The substitute may elect medical only or a medical, dental and vision plan.",56,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"Employees using unpaid leave may continue insurance coverage for twelve (12) months by self-paying the entire premium, if allowed by the insurance carrier.",65,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,"Employees who retire shall be entitled, upon written request to the SPS's Payroll Services, to compensation for all unused Sick Leave up to the one hundred and eighty (180) day maximum at the ratio of 4:1 at their per diem rate. As allowed by law, the funds will be put into a VEBA account.",60,high,Upgraded confidence to high as the evidence explicitly describes a post-employment benefit (sick leave buyback funded into a VEBA account for retirees).
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,10,"At the beginning of each school year, each employee shall be credited with an advance sick leave allowance equal to ten (10) days.",59,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accrues in accordance with State law; no specific cap is stated in this document.,Employees may accrue sick leave in accordance with State law.,59,high,Updated confidence to high; evidence directly states accrual rules per state law.
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,"Sick Leave may be used for absence caused by illness, injury, medical disability (including that caused by childbearing), poor health of the employee, child care to the extent required by law, or an emergency caused by family illness, where no reasonable alternative is available to the employee.",59,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,"2 days per year; beginning in 2019-2020, total increases to 4 days (2 personal + 2 converted from sick leave)","Employees will receive two (2) days per year of Personal Leave... Beginning in 2019-2020, two (2) days of sick leave may be used as personal leave days, providing a total of four (4) personal leave days",60,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,Requires 3 days' notice (unless emergency); must arrange a substitute; discouraged on Fridays or around holiday weekends.,"a. An employee who anticipates the need for taking short term leave shall notify her/his supervisor at least three (3) working days before taking the leave. b. In cases of personal emergency or personal illness when it is not possible to give three (3) days’ notice, the employee shall notify their supervisor as soon as possible. c. The employee must make proper arrangement for a substitute, if they work in a position for which a pool of substitutes exists. e. Fridays and Mondays, particularly those associated with a holiday weekend, are generally those days which have the highest demand for substitutes and often the Substitute Office cannot fill all requests for substitutes. Employees are encouraged not to request personal leave on Fridays or in conjunction with holiday weekends.",60,high,Updated evidence to include substitute arrangement and Friday restriction clauses to fully support the coded answer.
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",yes,Unused personal leave will be converted and added to the employee’s sick leave accrual at the end of the fiscal year.,60,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,"3 days per occurrence, plus up to 2 additional travel days","Up to three (3) days Bereavement Leave will be granted for each occurrence of death in the employee's immediate family. In cases where funeral services are located more than two hundred (200) miles from the employee’s home, the employee may request up to two (2) additional days leave for the purpose of travel to and from the services.",61,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"mother, father, sister, brother, husband, wife, son, daughter, son-in-law, daughter-in-law, mother-in-law, father-in-law, brother-in-law, sister-in-law, grandchild, grandparent, aunt, uncle, or anyone living with or considered part of the family","For the purpose of Bereavement Leave, immediate family is defined to include mother, father, sister, brother, husband, wife, son, daughter, son-in-law, daughter-in-law, mother-in-law, father-in-law, brother-in-law, sister-in-law, grandchild, grandparent, aunt, uncle or anyone who is living with or considered part of the family.",61,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",yes,"Adoption Leave shall be granted with pay on a temporary basis upon application to Human Resources to either or both parents in order to complete the adoption process, providing the leave does not exceed an aggregate of ten (10) days in any given year. ... Up to five (5) days total shall be granted with pay upon application to Human Resources to parents or guardians for the purpose of care for a newborn child or for the placement of a child with the employee for foster care or guardianship or other emergency situations where the employee has recently become legally responsible for the care of a newborn or minor child.",62,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Sick Leave may be used for absence caused by illness, injury, medical disability (including that caused by childbearing)... An employee’s position will be held for their return to work for as long as the employee is off work on sick leave plus a twenty-five (25) workday grace period after the exhaustion of their accrued sick leave.",59,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"Adoption Leave shall be granted with pay on a temporary basis upon application to Human Resources to either or both parents in order to complete the adoption process, providing the leave does not exceed an aggregate of ten (10) days in any given year. ... Parental/Guardian Leave for the Care of a Child Up to five (5) days total shall be granted with pay upon application to Human Resources to parents or guardians for the purpose of care for a newborn child or for the placement of a child with the employee for foster care or guardianship or other emergency situations where the employee has recently become legally responsible for the care of a newborn or minor child.",62,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"If the employee qualifies for Family Medical Leave Act (FMLA) benefits, their position will be held for the employees return for the period of time covered by the FMLA or the end of the 25-day grace period, whichever is longer. ... For the purposes of the FMLA, the twelve (12) weeks of eligibility period begins with the first day of paid or unpaid sick leave used for a purpose allowed under FMLA.",59,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"An employee who anticipates the need for taking short term leave shall notify her/his supervisor at least three (3) working days before taking the leave... notify their supervisor as soon as possible... The Substitute Services dispatcher receives the request the day preceding the absence of the regular instructor, either by telephone prior to 7:00 p.m. or in writing... Upon return from short term leave the employee is responsible for entering the absence into the District’s time and attendance system","55, 60",high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,180,Base contract of 180 days.,35,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,7.5 hours (Elementary: 30 min before/after student day; Secondary: 20 min before/after student day),The elementary contractual day will remain a seven and one-half (7.5) hour workday... inclusive of the thirty (30) minutes before the beginning of the student day... The secondary... shall be seven and one-half (7.5) hours inclusive of the twenty (20) minutes before the beginning of the student day,81,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,shall include Preparation-Conference-Planning (PCP) time during the student day,81,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,Elementary teachers: 160 minutes per week; Secondary teachers: equivalent of one (1) full class period per day.,Elementary teachers and elementary teachers assigned to K-8 schools shall have a minimum of 160 minutes per week of PCP time within the employee workday. All secondary teachers shall plan with the building administration to have PCP time to the equivalent of one (1) full class period per day.,84,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,Employees will not be required to meet during their preparation time during the student day without twenty-four hours’ notice.,82,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,thirty (30) minute duty-free lunch period,81,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,30,Employees who are assigned to two (2) buildings shall be scheduled in such a manner as to provide a thirty (30) minute duty-free lunch period plus necessary travel time between buildings.,84,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,"Participation in faculty, instructional council, departmental, team/grade level, safety, and technology meetings, will not exceed one hour outside the defined workday unless mutually agreed upon by the participants. Building scheduled faculty meetings (emergencies excepted) shall not exceed one per week; and no more than two meetings per month may be used primarily for business or professional development.",82,high,[recall-recovery]
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"Maintain in a timely manner all required reports including such items as grade books, attendance, necessary data collection and anecdotal record keeping. Supervise students. Employees are an integral part of ensuring the safety and well-being of students while on campus, including assemblies, recesses, and before/after school.",36-37,high,[recall-recovery]
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,"The SPS will maintain an average SPS building ratio of students to full-time equivalent teachers at no more than 26:1 for grades K-3, 28:1 for grades 4-5, and 150-1 for grades 6-12... Take actions to limit class size to thirty-two (32) students for core classes in grades 6-12",85-86,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,K-3: 26 students; 4-5: 28 students,Take actions to limit individual regular academic class size for grades K-3 to twenty-six (26) and for grades 4-5 (and grade 6 when operated in an elementary model) to twenty-eight (28).,86,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,Core grades 6-12: 32 students (28 for grade 6 in elementary model); Daily: 150 students per teacher,Take actions to limit class size to thirty-two (32) students for core classes in grades 6-12 (28 for grade 6 when the site uses an elementary model for grade 6). ... Maintain a staffing guideline of 150 students per teacher per day,85-86,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes,"The preferred solution is to reduce class size to the negotiated levels. Failing that option, other assistance may be identified in consultation with and agreement between the appropriate executive level administrator, principal and the impacted teacher... The individual teacher will be compensated for any days after October 1 during which they have an overload.",85-86,high,
seattle_public_schools__seattle_final_cba_2018_2019__00d26772,Seattle_final_CBA_2018-2019.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,yes,SECTION D: GENERAL TERMS & PROCEDURES FOR EVALUATIONS OF CERTIFICATED EMPLOYEES,110,high,
