document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?","yes. 'Incentive to Teach at a Low-Performing School' award ($5,000 annually for up to 4 years, $20,000 max) for NBPTS-certified teachers who agree to teach at least 50% of the time at a low-performing school (API ≤ 5) for four years.","Effective 7-01-01, NBPTS-certified teachers are eligible to receive an ""Incentive to Teach at a Low-Performing School"" award (1429) if the teachers agree to teach at least 50% of the time at a low-performing school with an Academic Performance Index (API) of five or lower for at least four years. Such teachers will receive $5,000 annually over the four year period ($20,000 maximum).",10,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,"For UCTP differential pay, teachers undergo specific evaluations to determine if they have 'successfully' performed their additional assigned duties. This evaluation process operates in addition to (and may or may not be concurrent with) the regular teacher evaluation system, which determines whether an employee 'meets or exceeds' District standards.","In addition to the regular evaluation process, which determines whether or not an employee ""meets or exceeds"" District standards, UCTP participants are subject to evaluations (which may or may not be conducted in conjunction with the regular evaluation process) to determine whether the employee has ""successfully"" performed as indicated above.",100,high,[cross-question]
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,"4% effective July 1, 2014; 2% effective January 1, 2015; 2% effective July 1, 2015; 2% effective January 1, 2016. Applies to all pay scale groups and levels of the base salary tables.","Effective July 1, 2014, all UTLA represented employees shall receive a 4% on-schedule wage increase applied to all pay scale groups and levels of the base salary tables. Effective January 1, 2015, all UTLA represented employees shall receive a 2% on-schedule wage increase applied to all pay scale groups and levels of the base salary tables. Effective July 1, 2015, all UTLA represented employees shall receive a 2% on-schedule wage increase applied to all pay scale groups and levels of the base salary tables. Effective January 1, 2016, all UTLA represented employees shall receive a 2% on-schedule wage increase applied to all pay scale groups and levels of the base salary tables.",154,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"7. DIFFERENTIALS, ACTIVITY RATES (ACTIVITIES AND COACHING):",10,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",not_discussed,,not_applicable,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",yes,"Differential, Lead Teacher, Science (1510) $637 per semester",11,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",yes,"Master Plan Salary Differentials: Effective July 1, 2001, any teacher who had received a BCLAD/BCC and or A-Level differential ... shall, if qualified ... be eligible to receive the following annual maximum differentials if assigned and delivering an appropriate Master Plan Program requiring the BCLAD/BCC and or A-Level Fluency. BCLAD/BCC $5,406 ... A-Level Fluency $2,704",104,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",yes,"Urban Classroom Teachers shall receive a lump-sum salary differential payment of $1,081 per semester.",101,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,yes,"Credit may be granted for District experience, including substitute service, during the year in which rating-in is effective.",163,high,[recall-recovery]
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,"If the combined military retirement pay plus the District salary of a JROTC program employee is less than the active duty pay and allowances which such employee would receive if ordered to active duty for the same span of time as the annual District assignment, the employee shall be allocated to the step of the appropriate schedule for the class to which assigned which will provide an amount equal to or next above the minimum required amount.",160,high,[recall-recovery]
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,yes,shall receive compensation at their daily rate for actually working a number of additional days/hours equal to 71/2% of their work year ( 92 hours) and shall also receive a differential of 71/2% per year for a total of 15% increase in compensation above their base rate.,181,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes,Employees who are on unpaid leaves and employees who exhaust their paid benefits while on paid leave are not eligible for District-paid health and welfare benefits while in unpaid status.,111,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,$803.4 million,"The District shall fully fund the employee health and welfare benefits for calendar year 2007 by increasing its contractual contribution to cover the actual costs of the current plans, up to but not to exceed $803.4 million",195,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",yes,"Eligible dependents may be enrolled by the employee in the hospital-medical, dental, and vision care plans at any time provided. ... Legal Spouse, Domestic Partner, Child, Stepchild, Adopted Child, Legal Ward, Child over 19 to 25",202-204,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,hospital-medical plan,With respect to hospital-medical plan coverage... the employee may enroll in another of the District's hospital and medical plans,206,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,yes,"For the hospital-medical, dental and vision care plans...",201,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,"yes. Plan: District's health, dental and vision care plans. Eligibility: Employees assigned half-time or more, or meeting 100/1200 day requirements. Employer contributes: Yes, District-paid.","For the hospital-medical, dental and vision care plans, an unenrolled employee eligible for enrollment may submit application for enrollment in a plan at any time.",202,high,"Quote explicitly confirms availability of vision plans. Document excerpt truncated beyond p. 119, but Stage 1 evidence remains valid and direct."
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes. Coverage types: District-paid life insurance (automatic) and employee-paid life insurance. Paid by: District and employee respectively.,"For the District-paid life insurance plan, all eligible employees are automatically covered. ... Eligible employees may enroll in the employee-paid life insurance plan",204,high,Quote directly supports both district-paid and voluntary life insurance options. Document excerpt truncated.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_discussed,high,Provided text covers pregnancy-related and industrial injury absences but does not discuss general short-term or long-term disability insurance coverage.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,"8% (employee contributions designated as ""employer"" contributions for tax purposes only)","The employee's 8% STRS contribution will continue to be deducted. Under this program, employee contributions are designated as ""employer"" contributions for tax purposes only.",179,high,[recall-recovery]
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"Employees who are on unpaid leaves and employees who exhaust their paid benefits while on paid leave are not eligible for District-paid health and welfare benefits while in unpaid status. As an exception, employees on approved unpaid Family Care and Medical Leave/Absence are eligible for District-paid benefits provided they are otherwise eligible for such benefits as provided in Section 24.8 of this Article. Also, employees in unpaid status may arrange for continuance of benefits under Article XVI, Section 9.0 COBRA.",111,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,"...service requirements for the District's retirement health benefits plan. ... In order to qualify for the District's post-retirement coverage plan, the employee must either retire (STRS-qualified) from the District or from the Charter School while under continuing coverage of the District plan and meet all other requirements then applicable to District employees.",146,high,Quote explicitly confirms post-retirement health coverage availability. Document excerpt truncated.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,10 days full-pay (plus accrual of 0.05 hour per hour worked),12.3 ... shall receive credit for full-pay illness absence hours up to ten days (pro-rated for those employed for less than a full school year) prior to accrual. 12.1 ... each employee shall accrue 0.05 hour of full-pay illness absence credit for each hour for which salary is received,116,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Full-pay accumulates without limitation; half-pay does not. Cap is 100 combined full/half-pay days.,12.6 Unused full-pay illness absence credit shall be cumulative from year to year without limitation. Half-pay illness credit shall not be cumulative from year to year. 12.2 ... equals the equivalent to 100 days of full and half-pay illness absence days.,117,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,not_discussed,,not_applicable,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,"6 days per school year for probationary, permanent, or provisional contract employees (up to 12 days per calendar year if for a child, parent, or spouse's illness); 3 days per school year for day-to-day substitute employees.","The total number of days allowed in one school year for personal necessity absence shall not exceed six days per school year for a probationary, permanent or provisional contract employee... If personal necessity absence is taken to attend to the illness of the employee’s child, parent, or spouse, up to six additional days shall be allowed in any calendar year (to total 12 maximum days...",121,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,"Days are deducted from accrued full-pay illness leave. Not granted during strikes/work stoppages. Requires verification of necessity. For religious holidays, court appearances, or school visitation, must be filed 5 working days in advance. 'Other significant events' limited to one occasion per school year.","The days allowed shall be deducted from and may not exceed the number of days of accrued full-pay illness leave to which the employee is entitled. The personal necessity leave shall not be granted during a strike, demonstration or any work stoppage. The employee shall be required to verify the nature of such necessity. Such statement shall be filed with the appropriate administrator no less than five working days in advance...",121,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",not_discussed,,not_applicable,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,3 (up to 5 with out-of-state travel),"An employee is entitled to a paid leave/absence from the District, not to exceed three days, on account of the death of a member of the employee's immediate family if acceptable proof of death and relationship is provided and the leave/absence commences within ten calendar days of the death. If out of state travel is required and requested, an additional two days shall be granted.",113,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"Spouse/cohabitant, parent/in-law/step/foster, grandparent/in-law/step, child/in-law/step/foster, grandchild/in-law/step, brother, sister, and any relative living in the employee's immediate household.","The immediate family is defined as the following relatives of the employee: a. Spouse or, for purposes of this Leaves Article only, a cohabitant who is the equivalent of a spouse b. Parent (includes in-law, step and foster parent, and parent of cohabitant who is the equivalent of spouse) c. Grandparent (includes in-law, step, and a grandparent of cohabitant who is the equivalent of spouse) d. Child (includes son/daughter-in-law, step and foster child, and child of cohabitant who is the equivalent of spouse) e. Grandchild (includes grandchild of spouse, step grand- children, and grandchildren of cohabitant who is the equivalent of spouse) f. Brother g, Sister h. Any relative living in the employee's immediate household",114,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",yes,"e. Birth of a child of the employee, or adoption of a child by the employee (includes child of cohabitant who is the equivalent of a spouse);",119,high,[recall-recovery]
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"10.0 Pregnancy and Related Disability (Paid and Unpaid): 10.1 Paid Disability Absence: For that period of time during which the employee (including temporaries and substitutes) is physically disabled and unable to perform her regular duties due to pregnancy, miscarriage, childbirth and recovery there from, she shall be permitted to utilize her illness absence pursuant to Section 12.0 of this Article.",115,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"11.0 Child Care (Unpaid): An unpaid leave shall be granted to a permanent employee to care for such employee's own (including adopted) child of under five years of age. The leave, together with any renewal thereof, shall not exceed the equivalent of four semesters in duration.",115,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,Notification requirements for an approved family care and medical leave shall be in accordance with Section 24.4 of this Article and Government Code Section 12945.2.,113,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,an employee who intends to be absent for 20 working days or less must make every reasonable effort to notify the appropriate substitute office not later than 6:30 a.m. on the day of absence and notify the school or section to which assigned not later than 30 minutes before the schedule begins on the day of absence.,113,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,"221 assigned days (standard Basis B), comprising 197 paid work days (+ 2 pupil-free days) and 24 paid holidays/non-workdays.","Basis B 221 days... Paid Work Days* 197... Paid Holidays/Non-Workdays 24... *Includes 2 pupil-free days, as applicable.",38,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,No fewer than 8 hours of on-site and off-site work; varying daily length; specific on-site minimums vary by grade level.,"professional workday of a full-time regular employee requires no fewer than eight hours of on-site and off-site work, and that the varying nature of professional duties does not lend itself to a total maximum daily work time of definite or uniform length.",29,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,Each regular full-time secondary classroom teacher (or library media teacher) shall be assigned five scheduled class periods weekly as preparation periods. [...] Each regular elementary classroom teacher shall be provided with a daily period of preparation of 40 minutes within the minimum on-site obligation,33,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,5 scheduled class periods weekly for secondary teachers; 40 minutes daily for elementary teachers.,Each regular full-time secondary classroom teacher (or library media teacher) shall be assigned five scheduled class periods weekly as preparation periods. [...] Each regular elementary classroom teacher shall be provided with a daily period of preparation of 40 minutes within the minimum on-site obligation,33,high,Updated evidence to include elementary provision to fully match the answer.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"during the preparation period the employee shall not be expected to perform supervisory or classroom teaching functions except as reasonably needed to provide such services during school related activities, during emergencies, or when replacement or auxiliary pay is received... Faculty meetings are not to be scheduled during the morning preparation period except in schools where a majority of the affected employees has approved of such a schedule.",33,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,"Each employee shall, except in emergencies or special situations requiring intensive supervision, be entitled to a duty-free lunch period of not less than thirty (30) minutes, as scheduled by the site administrator.",32,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,Not less than 30 minutes (30-45 minutes for elementary),"Each employee shall, except in emergencies or special situations requiring intensive supervision, be entitled to a duty-free lunch period of not less than thirty (30) minutes... The normal elementary lunch break shall be not less than 30 minutes and not more than 45 minutes",33,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,No employee shall be expected to attend more than 30 such meetings per school year (but not more than four in any month).,32,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,assign personnel other than classroom teachers to perform regularly scheduled non-classroom supervision duties (such as supervision of grounds and bus arrival/departure)... classroom teachers may be assigned such duties on a rotating basis,34,high,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,1.4 The class size restrictions of this Article are intended to establish minimum standards... 1.5 District and UTLA shall meet and discuss the intended variation... 1.6 Class Size Arbitration Procedures... 8.0 Class Size Task Force... shall be established and maintained.,"217, 221",high,"Updated page reference from 216, 218 to 217, 221 to accurately align with the provided document text where Sections 1.4-1.6 and 8.0 appear."
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,"TK-3 max 27 (avg 24); 4-6 max 27-36 depending on school category (PHBAO 30, Desegregated/Receiver 36, Magnet 33) with 4-6 avg 35.5.","Table 2.0: PHBAO TK-3 27... Desegregated/Receiver 4-5(6) 36... Magnet 4-5(6) 33. 2.3 Elementary schools: grades K-3 are to average 24 students, and in grades 4-6 are to average 35.5 students.","218, 219",high,
