document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,"Attending faculty, departmental or staff development meetings called or approved by the site administration during regular school days shall not exceed four (4) hours per month.","Attending faculty, departmental or staff development meetings called or approved by the site administration during regular school days",other,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,professional_development,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,The Work Day shall be 420 minutes.,The Work Day,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,Instructional time shall be 330 minutes per day (55 minutes of instruction for each clock hour).,Instructional time,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,Preparation time including breaks shall be 60 minutes per day.,Preparation time including breaks,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,The Work Day includes a 30 minute duty free lunch.,The Work Day,other,worker,,False,active,plain,other,other,True,0.0,workload,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,Instructional time shall be 55 minutes for each hour of pay.,Instructional time,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,Preparation time including breaks shall be 10 minutes for each 55 minutes of instruction.,Preparation time including breaks,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,"The District shall determine teacher schedule and location of assignment, including, but not limited to, split schedules and multi-site assignments.",The District,management,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,5,"If legislation passes which transfers adult education programs to other public agencies, FUSD will abide by legislation requirements as to determine employment rights of adult education teachers.",FUSD,management,worker,will,False,active,plain,obligation,obligation,True,0.9,job_security,True,Conditional operative clause.
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"The Association and its members shall have the right to make reasonable use of District buildings and equipment facilities when not otherwise in use, and during non-student contact time for Association business.",The Association and its members,worker,worker,shall,False,active,plain,obligation,right,False,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"The Association shall have the right to post notices of activities and matters of Association concern on Association bulletin boards, at least one of which shall be provided in each school building in areas frequented by teachers.",The Association,worker,worker,shall,False,active,plain,obligation,right,False,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,The Association may use the District mail service and teacher mailboxes for communication to teachers.,The Association,worker,worker,may,False,active,plain,permission,permission,True,0.3,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,It is understood that copies of all such information that is of a general nature shall be simultaneously routed to the Superintendent's Office.,copies of all such information that is of a general nature,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,Preamble phrase 'It is understood that'; operative duty falls on District.
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"It is also understood that all published information of a general nature from the District, pertinent to members of the teacher unit, shall also be forwarded immediately to the Association Office.","all published information of a general nature from the District, pertinent to members of the teacher unit",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,Preamble phrase 'It is also understood that'; operative duty falls on District.
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"Authorized representatives of the Association shall be permitted, via prior scheduling clearance with the principal, to transact official Association business on school property during non-teaching duty times in accordance with the following provisions:",Authorized representatives of the Association,worker,worker,shall,False,passive,permission_verb,permission,permission,True,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,Bargaining unit members shall not attend Association meetings at the beginning of the day later than ten minutes prior to the beginning of their morning classes.,Bargaining unit members,worker,management,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"Bargaining unit members shall not attend Association meetings at the end of the day until ten minutes after their last regularly scheduled classes are dismissed, or 4:00 p.m., whichever is earlier.",Bargaining unit members,worker,management,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,Utilization of non-teaching duty time for Association meetings shall be reasonable so as to avoid unnecessary frequency.,Utilization of non-teaching duty time for Association meetings,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,The District will endeavor to not interfere with the Association's ability to carry out meetings pertinent to its function of exclusive representative.,The District,management,worker,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"A ""President's Leave"" shall be granted to the President of the Association in conformance with Section 44987 of the California Education Code.","A ""President's Leave""",management,worker,shall,False,passive,rights_passive,right,right,True,1.0,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"Such leave will be granted for the term of office, and, upon reelection, an additional term.",Such leave,management,worker,will,False,passive,rights_passive,right,right,True,0.9,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,"At the expiration of the leave, the teacher shall be returned to the position filled by the teacher when such leave was granted, unless the position was abolished or the teacher agrees to waive the return rights.",the teacher,worker,worker,shall,False,passive,plain,obligation,obligation,True,1.0,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,The President shall be considered a member of the bargaining unit and as such will maintain all rights and benefits for the period of the leave.,The President,worker,worker,shall,False,active,plain,obligation,right,False,1.0,leave,True,Compound predicate with two different modals (shall/will).
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,6,The Association shall reimburse the District for all salary/benefit costs that constitute the District's total obligation of employee expenses for the individual serving as Association President.,The Association,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,The President shall be considered a member of the bargaining unit,The President,management,worker,shall,False,passive,plain,obligation,other,False,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,and as such will maintain all rights and benefits for the period of the leave.,[The President],worker,worker,will,False,active,plain,obligation,right,False,0.9,leave,True,implied subject from prior clause
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,"5. Names, addresses and telephone numbers of all District staff (who voluntarily provide such information to the District) shall be provided without cost to the Association and its members as soon as possible after the information is available to the District.","Names, addresses and telephone numbers of all District staff (who voluntarily provide such information to the District)",management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,6. The District will furnish the Association such information as is necessary to allow the Association to carry out its function as exclusive representative.,The District,management,worker,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,Such information readily available will be furnished at no cost to the Association.,Such information readily available,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,the cost will be documented,the cost,management,management,will,False,passive,plain,obligation,obligation,True,0.9,other,True,extracted from conditional sentence
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,and the Association may be billed.,the Association,management,management,may,False,passive,plain,permission,permission,True,0.3,other,True,extracted from conditional sentence
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,"The District will furnish all information that the District deems will contribute to better communications between the District, the Association and the bargaining unit members.",The District,management,worker,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,The Association shall be provided an account of one hundred thirty-five (135) teaching days of substitute pay annually,The Association,management,worker,shall,False,passive,rights_passive,right,right,True,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,Any days unused in the first year shall be carried over for the second year.,Any days unused in the first year,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,Any days unused in the second year shall be carried over into the third year.,Any days unused in the second year,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,This shall not be so construed to have first year unused days carried over into the third year.,This,other,management,shall,True,passive,plain,prohibition,prohibition,True,1.0,other,True,interpretive clause with inanimate subject
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,"8. Association faculty representatives and executive board members shall be released from their schools to attend Association Representative Council meetings at 3:15 p.m., or after their last class is excused, whichever is later.",Association faculty representatives and executive board members,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,Utilization of non-teaching duty time for Association Representative Council meetings shall be reasonable so as to avoid unnecessary frequency.,Utilization of non-teaching duty time for Association Representative Council meetings,other,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,inanimate subject
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,1. Child Development Center Teachers currently employed in the District having a valid California teaching credential shall have opportunity to enter the District's voluntary transfer pool for the purpose of interviewing for permanent openings.,Child Development Center Teachers currently employed in the District having a valid California teaching credential,worker,worker,shall,False,active,rights_active,right,right,True,1.0,transfers,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,"2. After the District has met its needs in transfer of permanent teachers, in accordance with the teacher transfer article in this Agreement, Child Development Center Teachers shall be given preference for other permanent openings, if qualified and well recommended.",Child Development Center Teachers,management,worker,shall,False,passive,rights_passive,right,right,True,1.0,transfers,True,extracted main clause
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,7,"3. Such teachers will be afforded previous service experience as a credentialed teacher, up to a limit of five (5) years.",Such teachers,management,worker,will,False,passive,rights_passive,right,right,True,0.9,compensation,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,8,"Such teachers will be afforded previous service experience as a credentialed teacher, up to a limit of five (5) years.",Such teachers,management,worker,will,False,passive,rights_passive,right,right,True,0.9,compensation,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,8,"Prior to hiring new Children Center personnel to fill positions vacated by existing personnel, the District will offer such employment to existing personnel who wish to go from part time to full time employment.",the District,management,worker,will,False,active,plain,obligation,obligation,True,0.9,transfers,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,8,Children Center personnel will serve their duty days in no more than two segments of continuous service.,Children Center personnel,worker,worker,will,False,active,plain,obligation,prohibition,False,0.9,workload,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,"On the theory that vacation is given annually for recreation and relaxation of the employees, it shall not be permitted to accrue for the purpose of taking extended vacations.",it,other,management,shall,True,passive,prohibition_verb,permission,prohibition,False,1.0,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Earned vacation may be taken at any time that is recommended by the Center Supervisors of the Child Development Centers and approved by the Coordinator of Children's Centers.,Earned vacation,management,worker,may,False,passive,permission_verb,permission,permission,True,0.3,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,"If there is a conflict over vacation schedules, priority will go to the person having greatest seniority in the District.",priority,other,worker,will,False,active,plain,obligation,obligation,True,0.9,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Center Supervisors at the Child Development Centers will approve vacations,Center Supervisors at the Child Development Centers,management,worker,will,False,active,plain,obligation,obligation,True,0.9,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Center Supervisors at the Child Development Centers will maintain a vacation chart which is posted for all employees to view.,Center Supervisors at the Child Development Centers,management,worker,will,False,active,plain,obligation,obligation,True,0.9,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,"Child Development Center Teachers will be provided with a one-half hour, duty-free lunch.",Child Development Center Teachers,management,worker,will,False,passive,rights_passive,right,right,True,0.9,safety_and_working_conditions,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Child Development Center Teachers' work year shall be reduced ten (10) days below the maximum number of days required during the 1977-78 school year (261 days).,Child Development Center Teachers' work year,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,workload,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Such days will be counted in the computation of vacation allowance,Such days,other,worker,will,False,passive,plain,obligation,obligation,True,0.9,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Such days shall involve no reduction in level of annual remuneration.,Such days,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Child Development Center Teachers working less than maximum number of days required shall be credited with a percentage of the ten (10) days achieved by computing the percentage of their individually required days to the maximum days required.,Child Development Center Teachers,management,worker,shall,False,passive,rights_passive,right,right,True,1.0,leave,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,Contractual staffing ratios shall be established at the 2003-2004 levels,Contractual staffing ratios,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,9,language regarding class size reduction programs shall be modified as follows,language regarding class size reduction programs,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,"For the 2011-2012 school year, such ratios for the grades of 4-12 shall be increased by one (1).",such ratios for the grades of 4-12,other,management,shall,False,passive,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,This adjustment to the ratios shall remain the status quo,This adjustment to the ratios,other,management,shall,False,active,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,the adjustments shall cease as of the end of the 2012-2013 school year,the adjustments,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,the pre-2011-2012 ratios shall automatically apply commencing with the 2013-2014 school year,the pre-2011-2012 ratios,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,"Subject to continued full funding of the class-size reduction program by the State of California, however, this ratio can be modified as permitted by changes in legislation.",this ratio,management,management,can,False,passive,plain,permission,permission,True,0.3,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,Classes in grade 9 will be reduced subject to the state and federal class size reduction programs,Classes in grade 9,other,worker,will,False,passive,plain,obligation,obligation,True,0.9,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,this ratio can be modified as permitted by changes in legislation.,this ratio,other,management,can,False,passive,plain,permission,permission,True,0.3,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,Only standard classroom teachers shall be included in the computation of ratios.,Only standard classroom teachers,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,"Nurses, librarians, resource teachers, work experience supervisors, teachers on special assignment, special education teachers, or any personnel whose assignment function consists of other than instruction of pupils shall not be included in computation of ratios (except as covered in section 1-C).","Nurses, librarians, resource teachers, work experience supervisors, teachers on special assignment, special education teachers, or any personnel whose assignment function consists of other than instruction of pupils",management,management,shall,True,passive,plain,prohibition,prohibition,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,The numerical expression of teachers in the ratios shall be computed in the modality of full-time equivalencies.,The numerical expression of teachers in the ratios,other,management,shall,False,passive,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,Persons whose assignment consists partially of classroom teaching shall be included in such ratios only to the extent of the percentage of their assignment devoted to instruction of pupils.,Persons whose assignment consists partially of classroom teaching,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,class_size,True,
fresno_unified_school_district__fta_fresno_teachers_association_cba_2010_2012__6e67ecb0,FTA-Fresno-Teachers-Association_CBA_2010-2012.pdf,Fresno Unified School District,10,"Neither Adult School nor Summer School teachers/students shall be included in the computation, nor be covered by the provisions of this article.",Neither Adult School nor Summer School teachers/students,management,management,shall,True,passive,plain,prohibition,prohibition,True,1.0,class_size,True,
